Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	2.367565	291.587879	-9.567268	-0.756262	223.256452	9.499359	1.611303	514.844341	-0.067909	0.211010	0.000000	0.097891	0.212620	0.000000	-0.089080	0.211710	0.000000	0.016810	-0.076280	-0.262034
0.010000	2.200034	291.152737	-9.565893	-0.986408	223.783496	9.564560	1.213624	514.936239	-0.001336	0.211009	0.000000	0.097743	0.212857	0.000000	-0.089504	0.211812	0.000000	0.016367	-0.070082	-0.247035
0.020000	2.043494	290.730501	-9.557241	-1.179132	224.270435	9.610683	0.864359	515.000939	0.053437	0.211060	0.000000	0.097641	0.213065	0.000000	-0.089839	0.211931	0.000000	0.015998	-0.063994	-0.232979
0.030000	1.908155	290.334344	-9.538622	-1.310396	224.686011	9.627689	0.597755	515.020357	0.089062	0.211197	0.000000	0.097614	0.213227	0.000000	-0.090025	0.212080	0.000000	0.015753	-0.058069	-0.220363
0.040000	1.802362	289.982012	-9.513632	-1.375053	225.013661	9.617655	0.427305	514.995676	0.104019	0.211422	0.000000	0.097664	0.213349	0.000000	-0.090050	0.212262	0.000000	0.015648	-0.052239	-0.209007
0.050000	1.730971	289.697026	-9.489985	-1.382850	225.253221	9.591456	0.348118	514.950249	0.101471	0.211709	0.000000	0.097771	0.213453	0.000000	-0.089945	0.212471	0.000000	0.015658	-0.046298	-0.198387
0.060000	1.693635	289.505794	-9.474924	-1.349408	225.418390	9.561377	0.344225	514.924184	0.086456	0.212009	0.000000	0.097897	0.213562	0.000000	-0.089772	0.212689	0.000000	0.015739	-0.039942	-0.188100
0.070000	1.683980	289.429753	-9.471137	-1.289133	225.530711	9.534656	0.394846	514.960463	0.063523	0.212271	0.000000	0.098003	0.213692	0.000000	-0.089601	0.212895	0.000000	0.015838	-0.032849	-0.178105
0.080000	1.690649	289.474900	-9.475562	-1.214128	225.611758	9.511951	0.476522	515.086655	0.036393	0.212460	0.000000	0.098062	0.213843	0.000000	-0.089488	0.213067	0.000000	0.015911	-0.024860	-0.168669
0.090000	1.700396	289.623352	-9.481614	-1.137592	225.676442	9.491151	0.562806	515.299789	0.009541	0.212568	0.000000	0.098067	0.214003	0.000000	-0.089459	0.213198	0.000000	0.015938	-0.016216	-0.160254
0.100000	1.702166	289.831326	-9.483259	-1.076465	225.730552	9.473216	0.625703	515.561873	-0.010040	0.212616	0.000000	0.098034	0.214152	0.000000	-0.089512	0.213290	0.000000	0.015920	-0.007734	-0.153551
0.110000	1.690296	290.035716	-9.478346	-1.048895	225.773349	9.465351	0.641403	515.809060	-0.012992	0.212645	0.000000	0.097992	0.214274	0.000000	-0.089620	0.213360	0.000000	0.015874	-0.000690	-0.149636
0.120000	1.665179	290.168853	-9.469160	-1.066638	225.802540	9.478475	0.598543	515.971389	0.009317	0.212696	0.000000	0.097972	0.214356	0.000000	-0.089743	0.213424	0.000000	0.015826	0.003655	-0.149893
0.130000	1.631018	290.178593	-9.460044	-1.127186	225.817588	9.519769	0.503833	515.996178	0.059727	0.212791	0.000000	0.097998	0.214397	0.000000	-0.089846	0.213495	0.000000	0.015794	0.004686	-0.155434
0.140000	1.592001	290.048260	-9.453984	-1.211676	225.819378	9.584893	0.380324	515.867634	0.130911	0.212926	0.000000	0.098075	0.214405	0.000000	-0.089907	0.213574	0.000000	0.015789	0.002860	-0.166118
0.150000	1.549380	289.808566	-9.450828	-1.291499	225.807891	9.655711	0.257880	515.616455	0.204884	0.213079	0.000000	0.098190	0.214397	0.000000	-0.089923	0.213656	0.000000	0.015810	-0.000345	-0.179779
0.160000	1.501530	289.533792	-9.448595	-1.341075	225.781225	9.706754	0.160452	515.315015	0.258160	0.213218	0.000000	0.098320	0.214395	0.000000	-0.089909	0.213733	0.000000	0.015851	-0.002950	-0.192366
0.170000	1.447083	289.319629	-9.446836	-1.350022	225.737722	9.718017	0.097059	515.057349	0.271182	0.213323	0.000000	0.098441	0.214418	0.000000	-0.089886	0.213802	0.000000	0.015903	-0.003196	-0.199284
0.180000	1.388976	289.249182	-9.449194	-1.327469	225.679682	9.686640	0.061505	514.928857	0.237446	0.213393	0.000000	0.098534	0.214479	0.000000	-0.089874	0.213867	0.000000	0.015962	-0.000170	-0.197427
0.190000	1.336298	289.361393	-9.462670	-1.295426	225.614860	9.629632	0.040871	514.976243	0.166962	0.213442	0.000000	0.098590	0.214580	0.000000	-0.089884	0.213938	0.000000	0.016019	0.005889	-0.186872
0.200000	1.302100	289.636887	-9.493504	-1.274533	225.552966	9.575040	0.027567	515.189840	0.081536	0.213488	0.000000	0.098606	0.214712	0.000000	-0.089918	0.214022	0.000000	0.016069	0.013684	-0.171252
0.210000	1.298040	290.008338	-9.542330	-1.270523	225.497991	9.546595	0.027517	515.506315	0.004265	0.213544	0.000000	0.098585	0.214856	0.000000	-0.089969	0.214117	0.000000	0.016104	0.021366	-0.156504
0.220000	1.328882	290.390369	-9.602192	-1.269803	225.441000	9.551292	0.059081	515.831359	-0.050900	0.213609	0.000000	0.098533	0.214986	0.000000	-0.090024	0.214211	0.000000	0.016122	0.027302	-0.148544
0.230000	1.389971	290.714484	-9.661315	-1.247256	225.358925	9.577248	0.142718	516.073407	-0.084067	0.213670	0.000000	0.098461	0.215075	0.000000	-0.090067	0.214284	0.000000	0.016131	0.030777	-0.150950
0.240000	1.468867	290.952794	-9.709133	-1.181953	225.222252	9.602177	0.286918	516.175053	-0.106956	0.213708	0.000000	0.098381	0.215102	0.000000	-0.090084	0.214318	0.000000	0.016145	0.032255	-0.163622
0.250000	1.549930	291.120769	-9.741552	-1.071544	225.009585	9.606409	0.478390	516.130371	-0.135143	0.213714	0.000000	0.098307	0.215055	0.000000	-0.090066	0.214301	0.000000	0.016182	0.032948	-0.182904
0.260000	1.619366	291.260154	-9.761789	-0.936858	224.722348	9.582762	0.682511	515.982524	-0.179025	0.213689	0.000000	0.098251	0.214944	0.000000	-0.090016	0.214238	0.000000	0.016256	0.033931	-0.202998
0.270000	1.668667	291.412689	-9.776271	-0.814005	224.391193	9.538774	0.854665	515.803903	-0.237494	0.213649	0.000000	0.098220	0.214798	0.000000	-0.089945	0.214151	0.000000	0.016364	0.035329	-0.218084
0.280000	1.695683	291.598814	-9.788755	-0.738317	224.068428	9.491581	0.957368	515.667256	-0.297171	0.213612	0.000000	0.098213	0.214655	0.000000	-0.089875	0.214067	0.000000	0.016488	0.036136	-0.224349
0.290000	1.703750	291.811386	-9.797156	-0.728577	223.807504	9.458960	0.975175	515.618895	-0.338194	0.213591	0.000000	0.098225	0.214551	0.000000	-0.089829	0.214009	0.000000	0.016602	0.034831	-0.221196
0.300000	1.699775	292.025353	-9.795525	-0.779252	223.638277	9.450943	0.920526	515.663627	-0.344581	0.213586	0.000000	0.098243	0.214502	0.000000	-0.089820	0.213983	0.000000	0.016684	0.030416	-0.211211
0.310000	1.692039	292.215759	-9.779769	-0.863911	223.551030	9.465642	0.828130	515.766781	-0.314127	0.213583	0.000000	0.098253	0.214492	0.000000	-0.089850	0.213976	0.000000	0.016723	0.023213	-0.198970
0.320000	1.688127	292.373291	-9.752878	-0.947440	223.499506	9.491048	0.740689	515.872787	-0.261831	0.213557	0.000000	0.098245	0.214486	0.000000	-0.089903	0.213958	0.000000	0.016729	0.014868	-0.189238
0.330000	1.693235	292.509645	-9.725678	-1.000910	223.423291	9.511913	0.692326	515.932929	-0.213766	0.213488	0.000000	0.098212	0.214443	0.000000	-0.089954	0.213900	0.000000	0.016726	0.007548	-0.185355
0.340000	1.709203	292.651090	-9.712217	-1.012428	223.278143	9.518065	0.696775	515.929227	-0.194153	0.213367	0.000000	0.098159	0.214339	0.000000	-0.089979	0.213786	0.000000	0.016738	0.002841	-0.188377
0.350000	1.734792	292.824175	-9.722538	-0.989695	223.057141	9.509448	0.745096	515.881313	-0.213090	0.213199	0.000000	0.098097	0.214180	0.000000	-0.089962	0.213622	0.000000	0.016784	0.001084	-0.197118
0.360000	1.767400	293.040926	-9.757266	-0.953900	222.790792	9.494978	0.813500	515.831714	-0.262287	0.213007	0.000000	0.098042	0.213997	0.000000	-0.089900	0.213434	0.000000	0.016870	0.001589	-0.208824
0.370000	1.805544	293.291360	-9.807130	-0.928337	222.527098	9.486232	0.877207	515.818453	-0.320896	0.212818	0.000000	0.098007	0.213834	0.000000	-0.089807	0.213257	0.000000	0.016984	0.003520	-0.220136
0.380000	1.850511	293.547907	-9.857355	-0.927318	222.304476	9.490261	0.923195	515.852373	-0.367091	0.212654	0.000000	0.097997	0.213726	0.000000	-0.089697	0.213116	0.000000	0.017112	0.006736	-0.228076
0.390000	1.905617	293.779472	-9.894092	-0.950433	222.133195	9.506030	0.955186	515.912649	-0.388060	0.212518	0.000000	0.098007	0.213683	0.000000	-0.089587	0.213020	0.000000	0.017236	0.011886	-0.230910
0.400000	1.972947	293.966315	-9.909282	-0.984317	221.994142	9.526092	0.988632	515.960432	-0.383191	0.212402	0.000000	0.098025	0.213688	0.000000	-0.089486	0.212955	0.000000	0.017347	0.019646	-0.228696
0.410000	2.049536	294.105934	-9.901909	-1.010248	221.853082	9.541573	1.039289	515.958984	-0.360336	0.212290	0.000000	0.098041	0.213703	0.000000	-0.089405	0.212897	0.000000	0.017442	0.029682	-0.223278
0.420000	2.125855	294.206644	-9.876014	-1.013429	221.681385	9.546949	1.112427	515.887994	-0.329067	0.212166	0.000000	0.098043	0.213690	0.000000	-0.089350	0.212821	0.000000	0.017518	0.040188	-0.217645
0.430000	2.188338	294.274941	-9.837642	-0.989626	221.473195	9.542152	1.198712	515.748105	-0.295491	0.212026	0.000000	0.098028	0.213628	0.000000	-0.089333	0.212713	0.000000	0.017570	0.048433	-0.214822
0.440000	2.225134	294.307155	-9.792812	-0.946518	221.252173	9.531756	1.278615	515.559304	-0.261054	0.211871	0.000000	0.097990	0.213527	0.000000	-0.089361	0.212581	0.000000	0.017587	0.052019	-0.216735
0.450000	2.232119	294.291782	-9.747208	-0.899681	221.065322	9.522281	1.332436	515.357092	-0.224923	0.211707	0.000000	0.097927	0.213425	0.000000	-0.089437	0.212444	0.000000	0.017554	0.050064	-0.223521
0.460000	2.215810	294.220127	-9.706658	-0.865448	220.965801	9.518814	1.350361	515.185928	-0.187840	0.211544	0.000000	0.097839	0.213373	0.000000	-0.089550	0.212329	0.000000	0.017464	0.043582	-0.233501
0.470000	2.191380	294.096825	-9.677011	-0.854212	220.990756	9.522092	1.337166	515.087586	-0.154915	0.211390	0.000000	0.097731	0.213408	0.000000	-0.089677	0.212256	0.000000	0.017322	0.034891	-0.243711
0.480000	2.176496	293.942686	-9.662810	-0.867302	221.142997	9.527468	1.309193	515.085689	-0.135341	0.211254	0.000000	0.097616	0.213529	0.000000	-0.089785	0.212232	0.000000	0.017155	0.026515	-0.250780
0.490000	2.183809	293.788115	-9.665459	-0.898529	221.384946	9.526973	1.285278	515.173064	-0.138485	0.211146	0.000000	0.097512	0.213701	0.000000	-0.089842	0.212245	0.000000	0.016997	0.020252	-0.251930
0.500000	2.215482	293.661298	-9.682125	-0.938794	221.648822	9.514034	1.276688	515.310117	-0.168091	0.211072	0.000000	0.097438	0.213870	0.000000	-0.089829	0.212276	0.000000	0.016888	0.016851	-0.245884
0.510000	2.262182	293.577836	-9.706190	-0.980528	221.860148	9.488146	1.281654	515.437977	-0.218044	0.211035	0.000000	0.097409	0.213986	0.000000	-0.089746	0.212305	0.000000	0.016852	0.016236	-0.233450
0.520000	2.306976	293.536939	-9.729074	-1.019430	221.965369	9.456256	1.287547	515.502299	-0.272816	0.211033	0.000000	0.097425	0.214024	0.000000	-0.089617	0.212320	0.000000	0.016889	0.017897	-0.217489
0.530000	2.332580	293.525418	-9.742590	-1.053323	221.951804	9.429523	1.279260	515.477212	-0.313063	0.211055	0.000000	0.097475	0.213991	0.000000	-0.089480	0.212319	0.000000	0.016979	0.021129	-0.202155
0.540000	2.328853	293.526963	-9.741055	-1.080099	221.850930	9.417227	1.248760	515.377884	-0.323823	0.211089	0.000000	0.097539	0.213917	0.000000	-0.089370	0.212306	0.000000	0.017083	0.025072	-0.191537
0.550000	2.297117	293.532057	-9.722766	-1.096888	221.723334	9.421371	1.200236	515.255383	-0.301389	0.211123	0.000000	0.097597	0.213833	0.000000	-0.089312	0.212290	0.000000	0.017168	0.028744	-0.188233
0.560000	2.249034	293.543796	-9.690764	-1.101166	221.632156	9.435000	1.147875	515.175944	-0.255759	0.211151	0.000000	0.097635	0.213766	0.000000	-0.089312	0.212277	0.000000	0.017211	0.031206	-0.192468
0.570000	2.200390	293.576626	-9.652763	-1.093003	221.617131	9.445203	1.107393	515.193750	-0.207557	0.211175	0.000000	0.097654	0.213725	0.000000	-0.089360	0.212273	0.000000	0.017208	0.031789	-0.202176
0.580000	2.162874	293.648064	-9.620005	-1.077008	221.680613	9.439497	1.085869	515.328673	-0.180508	0.211204	0.000000	0.097663	0.213707	0.000000	-0.089437	0.212281	0.000000	0.017177	0.030236	-0.213970
0.590000	2.138249	293.766914	-9.604911	-1.062544	221.791002	9.412626	1.075705	515.557918	-0.192286	0.211250	0.000000	0.097675	0.213702	0.000000	-0.089526	0.212305	0.000000	0.017140	0.026637	-0.224479
