Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	1.604711	310.846696	-18.396765	-3.023128	316.444412	18.983999	-1.418417	627.291118	0.587234	0.256359	0.000000	0.114089	0.254410	0.000000	-0.101700	0.255369	0.000000	0.005228	1.442229	-2.048179
0.010000	1.894981	309.221741	-18.627488	-2.738153	317.547567	18.686364	-0.843169	626.769304	0.058875	0.255327	0.000000	0.114012	0.253764	0.000000	-0.101578	0.254533	0.000000	0.004783	1.438036	-2.058690
0.020000	2.208359	307.789251	-18.829511	-2.487352	318.668824	18.462734	-0.278988	626.458061	-0.366777	0.254343	0.000000	0.113960	0.253185	0.000000	-0.101469	0.253753	0.000000	0.004374	1.436186	-2.068886
0.030000	2.553401	306.689505	-18.979882	-2.294231	319.816489	18.360405	0.259176	626.505975	-0.619478	0.253444	0.000000	0.113946	0.252720	0.000000	-0.101384	0.253075	0.000000	0.004026	1.438497	-2.078421
0.040000	2.917734	305.985372	-19.064544	-2.166134	320.982372	18.383809	0.751603	626.967729	-0.680736	0.252654	0.000000	0.113967	0.252389	0.000000	-0.101326	0.252519	0.000000	0.003747	1.445841	-2.086764
0.050000	3.272052	305.655057	-19.079307	-2.095930	322.140365	18.496478	1.176123	627.795417	-0.582832	0.251978	0.000000	0.114005	0.252179	0.000000	-0.101295	0.252082	0.000000	0.003530	1.457934	-2.093131
0.060000	3.582174	305.606483	-19.028546	-2.069103	323.251141	18.640401	1.513070	628.857632	-0.388147	0.251406	0.000000	0.114038	0.252056	0.000000	-0.101284	0.251742	0.000000	0.003357	1.473366	-2.096688
0.070000	3.822572	305.704225	-18.922751	-2.071772	324.271770	18.763965	1.750796	629.976013	-0.158788	0.250915	0.000000	0.114049	0.251979	0.000000	-0.101288	0.251465	0.000000	0.003207	1.489871	-2.097083
0.080000	3.984669	305.798637	-18.776552	-2.095040	325.166615	18.844823	1.889626	630.965276	0.068268	0.250479	0.000000	0.114033	0.251914	0.000000	-0.101302	0.251220	0.000000	0.003059	1.504861	-2.095078
0.090000	4.076676	305.750508	-18.608227	-2.133861	325.914935	18.896314	1.942813	631.665465	0.288084	0.250072	0.000000	0.113998	0.251835	0.000000	-0.101322	0.250984	0.000000	0.002899	1.516117	-2.092832
0.100000	4.116430	305.449198	-18.440148	-2.182610	326.512493	18.954974	1.933820	631.961705	0.514824	0.249682	0.000000	0.113958	0.251736	0.000000	-0.101343	0.250746	0.000000	0.002717	1.522436	-2.093459
0.110000	4.122087	304.824364	-18.297880	-2.232024	326.968351	19.057058	1.890063	631.792721	0.759176	0.249310	0.000000	0.113926	0.251620	0.000000	-0.101364	0.250507	0.000000	0.002506	1.523976	-2.099856
0.120000	4.105775	303.851013	-18.205573	-2.271209	327.300744	19.217360	1.834566	631.151758	1.011785	0.248966	0.000000	0.113906	0.251494	0.000000	-0.101381	0.250277	0.000000	0.002262	1.522108	-2.113222
0.130000	4.072837	302.547404	-18.177865	-2.294357	327.535485	19.421055	1.778480	630.082888	1.243188	0.248660	0.000000	0.113893	0.251371	0.000000	-0.101394	0.250069	0.000000	0.001980	1.518817	-2.132012
0.140000	4.025638	300.967269	-18.212228	-2.307489	327.707007	19.631279	1.718149	628.674278	1.419051	0.248395	0.000000	0.113873	0.251257	0.000000	-0.101408	0.249886	0.000000	0.001655	1.515922	-2.151972
0.150000	3.968472	299.190548	-18.287227	-2.329335	327.858485	19.807053	1.639135	627.049039	1.519826	0.248159	0.000000	0.113838	0.251159	0.000000	-0.101428	0.249727	0.000000	0.001285	1.514461	-2.167497
0.160000	3.909934	297.316373	-18.369455	-2.383737	328.036832	19.921916	1.526195	625.353213	1.552462	0.247937	0.000000	0.113788	0.251074	0.000000	-0.101462	0.249582	0.000000	0.000877	1.514478	-2.173849
0.170000	3.861103	295.457450	-18.426521	-2.486751	328.282214	19.974574	1.374349	623.739670	1.548055	0.247714	0.000000	0.113735	0.250998	0.000000	-0.101515	0.249443	0.000000	0.000446	1.515246	-2.169242
