Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-3.885642	245.689202	-8.822184	-9.579803	343.294496	10.400947	-13.465445	588.983718	1.578763	0.273570	0.000000	0.093040	0.237381	0.000000	-0.086760	0.252481	0.000000	-0.011760	1.183561	0.102639
0.010000	-3.869387	246.243396	-8.878069	-9.428068	343.155827	10.532852	-13.297458	589.399227	1.654783	0.273469	0.000000	0.093108	0.237260	0.000000	-0.086715	0.252390	0.000000	-0.011588	1.181545	0.080152
0.020000	-3.839567	246.763445	-8.933534	-9.287340	343.024462	10.612144	-13.126911	589.787899	1.678609	0.273354	0.000000	0.093142	0.237168	0.000000	-0.086686	0.252308	0.000000	-0.011448	1.181802	0.063751
0.030000	-3.787554	247.241263	-8.987631	-9.166967	342.891144	10.604830	-12.954524	590.132394	1.617198	0.273219	0.000000	0.093126	0.237121	0.000000	-0.086683	0.252244	0.000000	-0.011351	1.185610	0.056932
0.040000	-3.713033	247.703432	-9.038181	-9.073380	342.725678	10.507103	-12.786416	590.429097	1.468920	0.273071	0.000000	0.093073	0.237118	0.000000	-0.086698	0.252201	0.000000	-0.011280	1.192673	0.059361
0.050000	-3.624208	248.200846	-9.081204	-9.009281	342.485210	10.344948	-12.633490	590.686048	1.263744	0.272924	0.000000	0.093017	0.237144	0.000000	-0.086718	0.252177	0.000000	-0.011197	1.201318	0.067451
0.060000	-3.534775	248.784106	-9.111635	-8.973413	342.131830	10.162601	-12.508188	590.915936	1.050965	0.272798	0.000000	0.092995	0.237176	0.000000	-0.086723	0.252172	0.000000	-0.011061	1.209302	0.076334
0.070000	-3.458749	249.478259	-9.125748	-8.961091	341.648982	10.004966	-12.419840	591.127249	0.879220	0.272707	0.000000	0.093027	0.237200	0.000000	-0.086705	0.252184	0.000000	-0.010852	1.214817	0.082118
0.080000	-3.405254	250.269947	-9.124169	-8.965535	341.047051	9.901437	-12.370790	591.317013	0.777272	0.272659	0.000000	0.093107	0.237211	0.000000	-0.086664	0.252212	0.000000	-0.010577	1.217209	0.083310
0.090000	-3.375476	251.112367	-9.113277	-8.979689	340.356279	9.857551	-12.355167	591.468663	0.744278	0.272648	0.000000	0.093207	0.237218	0.000000	-0.086611	0.252258	0.000000	-0.010265	1.217136	0.080866
0.100000	-3.363043	251.943745	-9.103320	-8.997717	339.613756	9.857243	-12.360763	591.557515	0.753926	0.272662	0.000000	0.093288	0.237234	0.000000	-0.086559	0.252322	0.000000	-0.009958	1.216170	0.077042
0.110000	-3.357405	252.708959	-9.103649	-9.015491	338.853873	9.873447	-12.372899	591.562842	0.769801	0.272687	0.000000	0.093322	0.237277	0.000000	-0.086521	0.252404	0.000000	-0.009690	1.216106	0.073826
0.120000	-3.348382	253.373994	-9.117697	-9.029920	338.106725	9.881072	-12.378305	591.480723	0.763377	0.272710	0.000000	0.093298	0.237354	0.000000	-0.086505	0.252502	0.000000	-0.009477	1.218310	0.071875
0.130000	-3.329754	253.927832	-9.140830	-9.037717	337.401593	9.865979	-12.367472	591.329423	0.725150	0.272727	0.000000	0.093230	0.237469	0.000000	-0.086511	0.252612	0.000000	-0.009322	1.223317	0.070441
0.140000	-3.300635	254.373129	-9.162534	-9.034598	336.769023	9.826920	-12.335234	591.142145	0.664387	0.272738	0.000000	0.093147	0.237615	0.000000	-0.086536	0.252731	0.000000	-0.009213	1.230737	0.068194
0.150000	-3.264792	254.712692	-9.171759	-9.016026	336.237465	9.771873	-12.280818	590.950149	0.600115	0.272751	0.000000	0.093081	0.237780	0.000000	-0.086576	0.252856	0.000000	-0.009137	1.239372	0.064282
0.160000	-3.228956	254.941082	-9.162517	-8.979899	335.826132	9.712649	-12.208854	590.767202	0.550134	0.272777	0.000000	0.093055	0.237951	0.000000	-0.086624	0.252981	0.000000	-0.009083	1.247485	0.058978
0.170000	-3.201062	255.047868	-9.136992	-8.930066	335.539585	9.660730	-12.131127	590.587439	0.523739	0.272827	0.000000	0.093077	0.238115	0.000000	-0.086675	0.253105	0.000000	-0.009047	1.253202	0.053618
0.180000	-3.188535	255.031553	-9.105037	-8.878039	335.368581	9.624863	-12.066572	590.400117	0.519825	0.272913	0.000000	0.093139	0.238265	0.000000	-0.086722	0.253230	0.000000	-0.009027	1.255012	0.049943
0.190000	-3.196377	254.914836	-9.080577	-8.840536	335.296883	9.609616	-12.036910	590.211702	0.529037	0.273042	0.000000	0.093231	0.238404	0.000000	-0.086763	0.253362	0.000000	-0.009022	1.252296	0.049231
0.200000	-3.225352	254.748994	-9.076515	-8.833148	335.309253	9.614624	-12.058497	590.058232	0.538106	0.273216	0.000000	0.093339	0.238543	0.000000	-0.086798	0.253509	0.000000	-0.009026	1.245691	0.051610
0.210000	-3.271504	254.600766	-9.099988	-8.863617	335.395042	9.635141	-12.135119	589.995799	0.535150	0.273432	0.000000	0.093454	0.238697	0.000000	-0.086829	0.253683	0.000000	-0.009031	1.237060	0.055871
0.220000	-3.328166	254.526374	-9.149645	-8.929103	335.545089	9.664287	-12.257269	590.071461	0.514640	0.273683	0.000000	0.093571	0.238886	0.000000	-0.086865	0.253893	0.000000	-0.009034	1.228989	0.059936
0.230000	-3.390141	254.546232	-9.216006	-9.019250	335.744569	9.696058	-12.409392	590.290802	0.480052	0.273964	0.000000	0.093681	0.239121	0.000000	-0.086913	0.254143	0.000000	-0.009036	1.223910	0.061802
0.240000	-3.457765	254.634562	-9.284883	-9.122861	335.967851	9.727282	-12.580628	590.602414	0.442401	0.274268	0.000000	0.093780	0.239407	0.000000	-0.086973	0.254435	0.000000	-0.009042	1.223208	0.060526
