Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	3.172569	311.692283	-28.852715	-1.889663	299.522289	29.868937	1.282906	611.214572	1.016222	0.233409	0.000000	0.108980	0.242979	0.000000	-0.099480	0.238099	0.000000	0.006820	1.003828	-1.230887
0.010000	3.054664	311.707659	-28.868651	-1.726282	299.587214	29.798285	1.328379	611.294874	0.929633	0.233535	0.000000	0.109147	0.243210	0.000000	-0.099492	0.238275	0.000000	0.006893	1.007959	-1.248264
0.020000	2.953377	311.706054	-28.880169	-1.603940	299.667833	29.756049	1.349433	611.373893	0.875880	0.233653	0.000000	0.109295	0.243423	0.000000	-0.099522	0.238439	0.000000	0.006941	1.010164	-1.261819
0.030000	2.880014	311.673733	-28.882377	-1.548118	299.776464	29.754162	1.331890	611.450205	0.871785	0.233753	0.000000	0.109407	0.243603	0.000000	-0.099585	0.238579	0.000000	0.006945	1.009635	-1.268988
0.040000	2.836530	311.600371	-28.870001	-1.561867	299.916202	29.781892	1.274658	611.516585	0.911890	0.233824	0.000000	0.109476	0.243739	0.000000	-0.099681	0.238684	0.000000	0.006897	1.007056	-1.269111
0.050000	2.814887	311.479167	-28.839247	-1.629444	300.074197	29.812953	1.185438	611.553378	0.973707	0.233855	0.000000	0.109501	0.243827	0.000000	-0.099799	0.238746	0.000000	0.006805	1.004142	-1.263352
0.060000	2.799906	311.309404	-28.790184	-1.726534	300.220460	29.821230	1.073369	611.529880	1.031048	0.233837	0.000000	0.109489	0.243866	0.000000	-0.099917	0.238760	0.000000	0.006687	1.002581	-1.254137
0.070000	2.774774	311.102665	-28.728143	-1.830221	300.316960	29.795549	0.944551	611.419641	1.067408	0.233768	0.000000	0.109449	0.243858	0.000000	-0.100007	0.238724	0.000000	0.006571	1.003040	-1.244477
0.080000	2.727347	310.889227	-28.663073	-1.924218	300.334664	29.745250	0.803127	611.223905	1.082179	0.233655	0.000000	0.109392	0.243808	0.000000	-0.100047	0.238645	0.000000	0.006482	1.004797	-1.237332
0.090000	2.654943	310.717905	-28.606987	-1.999148	300.269131	29.694023	0.655794	610.987048	1.087036	0.233516	0.000000	0.109330	0.243725	0.000000	-0.100029	0.238534	0.000000	0.006441	1.006209	-1.234962
0.100000	2.565760	310.644442	-28.570662	-2.050498	300.144506	29.666087	0.515261	610.788959	1.095423	0.233374	0.000000	0.109273	0.243617	0.000000	-0.099959	0.238408	0.000000	0.006455	1.005716	-1.238282
0.110000	2.476259	310.710437	-28.560970	-2.076826	300.002632	29.672772	0.399430	610.713076	1.111798	0.233251	0.000000	0.109224	0.243495	0.000000	-0.099859	0.238283	0.000000	0.006514	1.002832	-1.246485
0.120000	2.405329	310.922214	-28.579660	-2.079236	299.883563	29.706920	0.326090	610.805780	1.127256	0.233158	0.000000	0.109185	0.243365	0.000000	-0.099753	0.238169	0.000000	0.006602	0.998575	-1.257259
0.130000	2.367257	311.241308	-28.623464	-2.061726	299.808940	29.747675	0.305529	611.050246	1.124207	0.233092	0.000000	0.109154	0.243232	0.000000	-0.099666	0.238067	0.000000	0.006695	0.995091	-1.267629
0.140000	2.366290	311.592999	-28.684935	-2.031521	299.776632	29.771950	0.334766	611.369624	1.087012	0.233031	0.000000	0.109123	0.243098	0.000000	-0.099610	0.237966	0.000000	0.006771	0.994608	-1.275028
0.150000	2.395461	311.889852	-28.753703	-1.998374	299.766665	29.765343	0.397085	611.656506	1.011641	0.232946	0.000000	0.109091	0.242965	0.000000	-0.099592	0.237855	0.000000	0.006816	0.998268	-1.278028
0.160000	2.440970	312.059570	-28.818348	-1.971930	299.751215	29.726652	0.469038	611.810773	0.908306	0.232807	0.000000	0.109056	0.242833	0.000000	-0.099606	0.237718	0.000000	0.006823	1.005471	-1.276473
0.170000	2.490616	312.065273	-28.869082	-1.956880	299.700602	29.665051	0.533735	611.765864	0.795972	0.232594	0.000000	0.109021	0.242696	0.000000	-0.099647	0.237543	0.000000	0.006796	1.014133	-1.271225
0.180000	2.542064	311.911682	-28.900635	-1.947124	299.582534	29.593590	0.594941	611.494206	0.692960	0.232298	0.000000	0.108990	0.242538	0.000000	-0.099704	0.237315	0.000000	0.006746	1.021747	-1.263925
0.190000	2.605908	311.638821	-28.913889	-1.922058	299.358856	29.523682	0.683851	610.997671	0.609797	0.231923	0.000000	0.108959	0.242329	0.000000	-0.099768	0.237022	0.000000	0.006693	1.026668	-1.256897
0.200000	2.700941	311.310277	-28.914929	-1.848833	298.987589	29.462962	0.852108	610.297863	0.548038	0.231476	0.000000	0.108922	0.242028	0.000000	-0.099830	0.236647	0.000000	0.006653	1.028940	-1.252939
