Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-2.990854	287.540520	-11.060498	2.151455	351.006562	10.639362	-0.839399	638.547082	-0.421136	0.216590	0.000000	0.084900	0.239859	0.000000	-0.079749	0.229389	0.000000	-0.005608	1.359040	-0.588928
0.010000	-2.741067	287.214696	-11.138745	2.004955	350.577248	10.708926	-0.736113	637.791936	-0.429818	0.216239	0.000000	0.084708	0.239711	0.000000	-0.079579	0.229145	0.000000	-0.005599	1.381040	-0.600986
0.020000	-2.521350	286.884072	-11.211162	1.938533	350.181313	10.763815	-0.582818	637.065372	-0.447347	0.215892	0.000000	0.084541	0.239548	0.000000	-0.079440	0.228897	0.000000	-0.005599	1.399240	-0.608541
0.030000	-2.355129	286.542491	-11.271484	2.001828	349.826482	10.798646	-0.353303	636.368958	-0.472837	0.215557	0.000000	0.084416	0.239362	0.000000	-0.079351	0.228643	0.000000	-0.005613	1.411077	-0.608949
0.040000	-2.254209	286.178681	-11.312675	2.195731	349.491216	10.821199	-0.058483	635.669883	-0.491473	0.215246	0.000000	0.084339	0.239154	0.000000	-0.079316	0.228389	0.000000	-0.005640	1.416093	-0.602413
0.050000	-2.215228	285.785911	-11.328228	2.472546	349.141169	10.848598	0.257312	634.927070	-0.479626	0.214978	0.000000	0.084300	0.238937	0.000000	-0.079322	0.228152	0.000000	-0.005675	1.416025	-0.591707
0.060000	-2.220332	285.376382	-11.314479	2.755511	348.758586	10.897144	0.535172	634.134963	-0.417331	0.214776	0.000000	0.084283	0.238738	0.000000	-0.079349	0.227955	0.000000	-0.005710	1.414113	-0.580837
0.070000	-2.243062	284.991608	-11.272848	2.969810	348.365227	10.970986	0.726744	633.356837	-0.301858	0.214656	0.000000	0.084273	0.238586	0.000000	-0.079382	0.227818	0.000000	-0.005742	1.413855	-0.573300
0.080000	-2.257435	284.700923	-11.210633	3.071184	348.021927	11.056218	0.813748	632.722860	-0.154411	0.214617	0.000000	0.084261	0.238498	0.000000	-0.079411	0.227753	0.000000	-0.005764	1.417646	-0.570694
0.090000	-2.246008	284.586359	-11.139670	3.058936	347.801315	11.124671	0.812931	632.387692	-0.014997	0.214637	0.000000	0.084247	0.238472	0.000000	-0.079432	0.227747	0.000000	-0.005773	1.425800	-0.572203
