Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-1.033586	227.548821	-6.376976	1.956449	202.011343	5.883979	0.922863	429.560183	-0.493007	0.195510	0.000000	0.079770	0.190099	0.000000	-0.078380	0.192960	0.000000	0.005400	1.025668	-0.873936
0.010000	-1.179778	227.612255	-6.411785	2.048517	202.063895	5.660425	0.868740	429.676158	-0.751364	0.195647	0.000000	0.079902	0.190686	0.000000	-0.078560	0.193310	0.000000	0.005383	1.033035	-0.838534
0.020000	-1.305380	227.629412	-6.446198	2.112818	202.146599	5.493689	0.807441	429.776011	-0.952508	0.195786	0.000000	0.080018	0.191197	0.000000	-0.078742	0.193626	0.000000	0.005343	1.040160	-0.810529
0.030000	-1.392652	227.571988	-6.481039	2.134306	202.273018	5.417983	0.741656	429.845002	-1.063053	0.195926	0.000000	0.080108	0.191578	0.000000	-0.078926	0.193880	0.000000	0.005268	1.047662	-0.794788
0.040000	-1.430855	227.440383	-6.517881	2.116277	202.434167	5.433556	0.685425	429.874545	-1.084323	0.196062	0.000000	0.080168	0.191801	0.000000	-0.079103	0.194056	0.000000	0.005162	1.057042	-0.792179
0.050000	-1.420781	227.261211	-6.557162	2.076637	202.605677	5.511459	0.655858	429.866884	-1.045702	0.196182	0.000000	0.080202	0.191880	0.000000	-0.079257	0.194156	0.000000	0.005044	1.069683	-0.799780
0.060000	-1.376767	227.074112	-6.596394	2.037724	202.764043	5.609797	0.660959	429.838151	-0.986597	0.196277	0.000000	0.080218	0.191858	0.000000	-0.079367	0.194194	0.000000	0.004937	1.085538	-0.812407
0.070000	-1.323444	226.915331	-6.630226	2.015689	202.901713	5.691732	0.692246	429.817040	-0.938495	0.196341	0.000000	0.080220	0.191795	0.000000	-0.079421	0.194197	0.000000	0.004859	1.102512	-0.824615
0.080000	-1.287382	226.806365	-6.652682	2.014604	203.031200	5.736718	0.727222	429.837561	-0.915963	0.196375	0.000000	0.080212	0.191755	0.000000	-0.079419	0.194195	0.000000	0.004811	1.117089	-0.832322
0.090000	-1.287133	226.751277	-6.660254	2.027071	203.175177	5.742093	0.739938	429.926453	-0.918159	0.196387	0.000000	0.080191	0.191782	0.000000	-0.079384	0.194213	0.000000	0.004778	1.125858	-0.833610
0.100000	-1.326645	226.740068	-6.653907	2.039767	203.348655	5.717626	0.713122	430.088725	-0.936279	0.196395	0.000000	0.080155	0.191893	0.000000	-0.079352	0.194269	0.000000	0.004738	1.127008	-0.828755
0.110000	-1.395209	226.753321	-6.638880	2.040590	203.544813	5.677946	0.645381	430.298137	-0.960931	0.196415	0.000000	0.080102	0.192071	0.000000	-0.079355	0.194365	0.000000	0.004674	1.120992	-0.819707
0.120000	-1.473500	226.766336	-6.622512	2.024100	203.734079	5.636583	0.550599	430.500418	-0.985928	0.196461	0.000000	0.080038	0.192276	0.000000	-0.079410	0.194485	0.000000	0.004580	1.110159	-0.809285
0.130000	-1.542139	226.754496	-6.611295	1.993046	203.877563	5.602792	0.450905	430.632060	-1.008503	0.196531	0.000000	0.079968	0.192455	0.000000	-0.079503	0.194606	0.000000	0.004469	1.097776	-0.800191
0.140000	-1.588536	226.700888	-6.608461	1.955641	203.946640	5.580453	0.367102	430.647528	-1.028007	0.196614	0.000000	0.079904	0.192562	0.000000	-0.079604	0.194700	0.000000	0.004365	1.086995	-0.794038
