Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	1.674600	299.392395	-32.845872	-0.984413	317.066305	34.155862	0.690187	616.458699	1.309991	0.265862	0.000000	0.123000	0.268102	0.000000	-0.116560	0.267022	0.000000	-0.000208	-0.157797	-0.007333
0.010000	1.581624	299.043158	-32.995399	-1.017448	315.075696	33.793521	0.564177	614.118845	0.798126	0.265895	0.000000	0.123138	0.268311	0.000000	-0.116656	0.267135	0.000000	0.000117	-0.148261	0.002486
0.020000	1.526645	298.890953	-33.139639	-1.057906	313.191538	33.495914	0.468739	612.082478	0.356281	0.265946	0.000000	0.123250	0.268504	0.000000	-0.116757	0.267250	0.000000	0.000447	-0.140138	0.012439
0.030000	1.532706	299.105113	-33.274763	-1.107289	311.502807	33.309238	0.425418	610.607907	0.034481	0.266029	0.000000	0.123318	0.268668	0.000000	-0.116862	0.267369	0.000000	0.000791	-0.134507	0.022111
0.040000	1.600214	299.791834	-33.398382	-1.157677	310.068688	33.249435	0.442538	609.860514	-0.148945	0.266151	0.000000	0.123337	0.268796	0.000000	-0.116962	0.267490	0.000000	0.001162	-0.131920	0.030347
0.050000	1.708993	300.973443	-33.508926	-1.194147	308.911298	33.300252	0.514847	609.884739	-0.208673	0.266309	0.000000	0.123314	0.268885	0.000000	-0.117043	0.267610	0.000000	0.001569	-0.132340	0.035498
0.060000	1.829317	302.587200	-33.605331	-1.200989	308.019394	33.421385	0.628329	610.606598	-0.183949	0.266491	0.000000	0.123264	0.268935	0.000000	-0.117089	0.267722	0.000000	0.002016	-0.135122	0.036013
0.070000	1.936173	304.508758	-33.688180	-1.168332	307.362838	33.563096	0.767841	611.871603	-0.125087	0.266685	0.000000	0.123206	0.268948	0.000000	-0.117091	0.267822	0.000000	0.002495	-0.139007	0.031095
0.080000	2.019268	306.594141	-33.762047	-1.096244	306.910673	33.681620	0.923024	613.504817	-0.080429	0.266878	0.000000	0.123151	0.268930	0.000000	-0.117050	0.267906	0.000000	0.002987	-0.142173	0.021109
0.090000	2.083774	308.723333	-33.837044	-0.995311	306.641939	33.749872	1.088463	615.365270	-0.087171	0.267064	0.000000	0.123105	0.268890	0.000000	-0.116979	0.267975	0.000000	0.003469	-0.142505	0.007550
0.100000	2.142200	310.826660	-33.927113	-0.884529	306.541707	33.760537	1.257671	617.368359	-0.166573	0.267238	0.000000	0.123067	0.268845	0.000000	-0.116896	0.268037	0.000000	0.003918	-0.138173	-0.007401
0.110000	2.202896	312.884332	-34.044429	-0.787691	306.583862	33.722181	1.415206	619.468184	-0.322244	0.267407	0.000000	0.123032	0.268819	0.000000	-0.116821	0.268107	0.000000	0.004326	-0.128366	-0.021564
0.120000	2.262167	314.903905	-34.192295	-0.728762	306.711300	33.651981	1.533406	621.615196	-0.540309	0.267582	0.000000	0.122998	0.268843	0.000000	-0.116766	0.268206	0.000000	0.004696	-0.113890	-0.033417
0.130000	2.304215	316.890915	-34.360764	-0.726347	306.827426	33.569318	1.577870	623.718336	-0.791441	0.267780	0.000000	0.122964	0.268942	0.000000	-0.116732	0.268353	0.000000	0.005049	-0.097240	-0.042467
0.140000	2.308295	318.828723	-34.528263	-0.788139	306.808216	33.492423	1.520159	625.636941	-1.035837	0.268024	0.000000	0.122938	0.269131	0.000000	-0.116718	0.268568	0.000000	0.005412	-0.082005	-0.049205
0.150000	2.258670	320.675422	-34.669186	-0.907528	306.533672	33.437004	1.351144	627.209100	-1.232180	0.268337	0.000000	0.122930	0.269408	0.000000	-0.116716	0.268861	0.000000	0.005809	-0.071750	-0.054677
0.160000	2.152054	322.374620	-34.763912	-1.064812	305.926188	33.414079	1.087245	628.300817	-1.349832	0.268740	0.000000	0.122951	0.269760	0.000000	-0.116723	0.269237	0.000000	0.006253	-0.068809	-0.059904
0.170000	1.999091	323.870354	-34.806241	-1.233897	304.977254	33.425714	0.765198	628.847616	-1.380528	0.269239	0.000000	0.123004	0.270166	0.000000	-0.116741	0.269689	0.000000	0.006736	-0.073527	-0.065425
0.180000	1.819485	325.117548	-34.804671	-1.392609	303.747666	33.460994	0.426882	628.865219	-1.343677	0.269828	0.000000	0.123083	0.270611	0.000000	-0.116773	0.270206	0.000000	0.007234	-0.084268	-0.071142
0.190000	1.633368	326.085889	-34.777374	-1.532377	302.339631	33.496598	0.100997	628.425520	-1.280776	0.270486	0.000000	0.123169	0.271084	0.000000	-0.116824	0.270774	0.000000	0.007711	-0.098222	-0.076445
0.200000	1.452974	326.760718	-34.744127	-1.662434	300.854599	33.504357	-0.209454	627.615313	-1.239770	0.271186	0.000000	0.123241	0.271583	0.000000	-0.116889	0.271376	0.000000	0.008135	-0.112611	-0.080513
0.210000	1.278509	327.145618	-34.719556	-1.805614	299.358381	33.463076	-0.527101	626.503992	-1.256480	0.271898	0.000000	0.123285	0.272107	0.000000	-0.116955	0.271997	0.000000	0.008493	-0.125721	-0.082659
0.220000	1.100003	327.267830	-34.710354	-1.986712	297.869877	33.367907	-0.886705	625.137701	-1.342446	0.272604	0.000000	0.123295	0.272655	0.000000	-0.117008	0.272627	0.000000	0.008793	-0.137313	-0.082631
0.230000	0.904049	327.182785	-34.716146	-2.218685	296.375418	33.231412	-1.314634	623.558202	-1.484734	0.273299	0.000000	0.123286	0.273225	0.000000	-0.117032	0.273262	0.000000	0.009061	-0.148279	-0.080779
0.240000	0.681828	326.971591	-34.731774	-2.493979	294.856904	33.075832	-1.812150	621.828500	-1.655942	0.273988	0.000000	0.123278	0.273815	0.000000	-0.117023	0.273905	0.000000	0.009330	-0.159878	-0.078016
0.250000	0.434326	326.727718	-34.749211	-2.786117	293.316580	32.921948	-2.351791	620.044311	-1.827263	0.274684	0.000000	0.123295	0.274417	0.000000	-0.116989	0.274557	0.000000	0.009625	-0.173018	-0.075560
0.260000	0.172308	326.535578	-34.758996	-3.061095	291.786098	32.781592	-2.888787	618.321693	-1.977404	0.275392	0.000000	0.123352	0.275023	0.000000	-0.116945	0.275219	0.000000	0.009955	-0.187906	-0.074527
