Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-0.217435	302.481421	-19.485692	1.052951	258.962384	19.451172	0.835516	561.443775	-0.034520	0.209119	0.000000	0.120770	0.202340	0.000000	-0.105720	0.205989	0.000000	0.016309	0.658256	-1.010635
0.010000	-0.101116	301.630285	-19.435152	1.009604	260.107274	19.719426	0.908487	561.737553	0.284275	0.208822	0.000000	0.120597	0.202131	0.000000	-0.105686	0.205721	0.000000	0.015821	0.664474	-1.023580
0.020000	0.012757	300.709108	-19.378433	0.990956	261.196884	19.965719	1.003711	561.906002	0.587286	0.208511	0.000000	0.120442	0.201935	0.000000	-0.105655	0.205452	0.000000	0.015342	0.671082	-1.036162
0.030000	0.118013	299.685541	-19.312055	1.011092	262.188788	20.172553	1.129102	561.874350	0.860497	0.208181	0.000000	0.120318	0.201764	0.000000	-0.105631	0.205185	0.000000	0.014880	0.678052	-1.047365
0.040000	0.203198	298.585996	-19.237391	1.068471	263.059335	20.329524	1.271665	561.645354	1.092131	0.207849	0.000000	0.120237	0.201627	0.000000	-0.105621	0.204934	0.000000	0.014448	0.684745	-1.055479
0.050000	0.254461	297.485015	-19.161078	1.148875	263.799760	20.433076	1.403332	561.284797	1.271996	0.207541	0.000000	0.120202	0.201528	0.000000	-0.105633	0.204714	0.000000	0.014060	0.690086	-1.058711
0.060000	0.261702	296.473771	-19.093500	1.233388	264.408112	20.484374	1.495086	560.881900	1.390872	0.207290	0.000000	0.120210	0.201464	0.000000	-0.105668	0.204543	0.000000	0.013729	0.693045	-1.056149
0.070000	0.224846	295.625324	-19.045488	1.306188	264.884361	20.487116	1.531029	560.509698	1.441627	0.207116	0.000000	0.120251	0.201427	0.000000	-0.105723	0.204428	0.000000	0.013464	0.693148	-1.048469
0.080000	0.156482	294.971662	-19.024090	1.358364	265.231910	20.446708	1.514842	560.203580	1.422618	0.207028	0.000000	0.120312	0.201403	0.000000	-0.105783	0.204366	0.000000	0.013270	0.690748	-1.037920
0.090000	0.078817	294.498284	-19.029029	1.387517	265.462285	20.370818	1.466331	559.960572	1.341791	0.207013	0.000000	0.120377	0.201381	0.000000	-0.105834	0.204345	0.000000	0.013140	0.686866	-1.027579
0.100000	0.016129	294.153586	-19.051700	1.395528	265.596972	20.270151	1.411655	559.750556	1.218452	0.207048	0.000000	0.120437	0.201352	0.000000	-0.105863	0.204349	0.000000	0.013062	0.682760	-1.020220
0.110000	-0.013491	293.866685	-19.077720	1.386928	265.663251	20.158177	1.373437	559.529931	1.080458	0.207099	0.000000	0.120480	0.201309	0.000000	-0.105864	0.204353	0.000000	0.013014	0.679462	-1.017297
0.120000	-0.003104	293.568028	-19.092343	1.368304	265.686626	20.049502	1.365201	559.254650	0.957159	0.207128	0.000000	0.120501	0.201250	0.000000	-0.105838	0.204339	0.000000	0.012974	0.677536	-1.018417
0.130000	0.043132	293.209102	-19.086468	1.347518	265.685600	19.957584	1.390652	558.894701	0.871114	0.207104	0.000000	0.120497	0.201176	0.000000	-0.105796	0.204288	0.000000	0.012923	0.677085	-1.021497
0.140000	0.113822	292.778141	-19.060343	1.331657	265.672552	19.892871	1.445482	558.450697	0.832526	0.207011	0.000000	0.120469	0.201088	0.000000	-0.105750	0.204194	0.000000	0.012851	0.677909	-1.023615
0.150000	0.195077	292.307707	-19.023059	1.324485	265.659449	19.862007	1.519565	557.967167	0.838946	0.206849	0.000000	0.120424	0.200991	0.000000	-0.105710	0.204059	0.000000	0.012758	0.679663	-1.022310
0.160000	0.273800	291.869568	-18.987933	1.325464	265.663271	19.867925	1.599266	557.532856	0.879991	0.206644	0.000000	0.120368	0.200890	0.000000	-0.105685	0.203899	0.000000	0.012656	0.681952	-1.016798
0.170000	0.339101	291.554845	-18.966023	1.331715	265.706103	19.910061	1.670816	557.260967	0.944038	0.206432	0.000000	0.120311	0.200792	0.000000	-0.105678	0.203739	0.000000	0.012560	0.684370	-1.008479
0.180000	0.383029	291.443613	-18.961110	1.341944	265.808606	19.983899	1.724973	557.252239	1.022790	0.206255	0.000000	0.120260	0.200702	0.000000	-0.105689	0.203603	0.000000	0.012483	0.686542	-1.000348
0.190000	0.401847	291.575056	-18.968658	1.359412	265.980472	20.079788	1.761258	557.555546	1.111131	0.206146	0.000000	0.120218	0.200624	0.000000	-0.105714	0.203509	0.000000	0.012437	0.688213	-0.995475
0.200000	0.397696	291.931830	-18.979088	1.391345	266.214306	20.182146	1.789039	558.146149	1.203058	0.206117	0.000000	0.120185	0.200561	0.000000	-0.105744	0.203467	0.000000	0.012424	0.689347	-0.995332
0.210000	0.379170	292.446819	-18.983385	1.444433	266.488069	20.270842	1.823601	558.934897	1.287456	0.206163	0.000000	0.120163	0.200518	0.000000	-0.105770	0.203472	0.000000	0.012440	0.690149	-0.998881
0.220000	0.359333	293.028951	-18.978022	1.518644	266.775967	20.325809	1.877977	559.804925	1.347785	0.206262	0.000000	0.120153	0.200500	0.000000	-0.105783	0.203517	0.000000	0.012479	0.690978	-1.002946
0.230000	0.351128	293.594415	-18.966803	1.602874	267.061496	20.333908	1.954003	560.655919	1.367102	0.206390	0.000000	0.120161	0.200520	0.000000	-0.105779	0.203594	0.000000	0.012534	0.692190	-1.003680
0.240000	0.361892	294.087794	-18.958960	1.675289	267.343578	20.294964	2.037183	561.431383	1.336002	0.206530	0.000000	0.120194	0.200591	0.000000	-0.105760	0.203701	0.000000	0.012597	0.694004	-0.998370
0.250000	0.389492	294.485243	-18.964637	1.709173	267.629919	20.223377	2.098668	562.115174	1.258738	0.206674	0.000000	0.120254	0.200724	0.000000	-0.105738	0.203839	0.000000	0.012656	0.696469	-0.986688
0.260000	0.422069	294.783094	-18.990075	1.682438	267.919692	20.143592	2.104510	562.702798	1.153515	0.206828	0.000000	0.120336	0.200926	0.000000	-0.105723	0.204016	0.000000	0.012704	0.699520	-0.970872
0.270000	0.441810	294.982416	-19.034756	1.587014	268.185642	20.080981	2.028826	563.168068	1.046224	0.207002	0.000000	0.120428	0.201193	0.000000	-0.105724	0.204234	0.000000	0.012734	0.703070	-0.954845
0.280000	0.431369	295.079480	-19.091601	1.433914	268.368179	20.052376	1.865285	563.447666	0.960772	0.207205	0.000000	0.120513	0.201509	0.000000	-0.105742	0.204492	0.000000	0.012749	0.707062	-0.942770
0.290000	0.380235	295.065821	-19.149623	1.251282	268.388862	20.060904	1.631518	563.454685	0.911277	0.207448	0.000000	0.120578	0.201848	0.000000	-0.105769	0.204782	0.000000	0.012762	0.711428	-0.937669
0.300000	0.288214	294.934941	-19.197341	1.075651	268.179998	20.097476	1.363868	563.114938	0.900129	0.207732	0.000000	0.120618	0.202185	0.000000	-0.105797	0.205093	0.000000	0.012787	0.715972	-0.940623
0.310000	0.164593	294.689765	-19.225503	0.939657	267.717214	20.147567	1.104254	562.406975	0.922058	0.208051	0.000000	0.120637	0.202502	0.000000	-0.105822	0.205413	0.000000	0.012834	0.720233	-0.950727
0.320000	0.023758	294.346526	-19.228679	0.861241	267.038637	20.198979	0.885004	561.385154	0.970293	0.208394	0.000000	0.120643	0.202791	0.000000	-0.105847	0.205732	0.000000	0.012904	0.723494	-0.965632
0.330000	-0.120201	293.934440	-19.206138	0.838986	266.240127	20.245997	0.718789	560.174556	1.039852	0.208743	0.000000	0.120648	0.203055	0.000000	-0.105877	0.206042	0.000000	0.012983	0.724984	-0.982356
0.340000	-0.257383	293.493001	-19.162300	0.855613	265.447571	20.287994	0.598233	558.940559	1.125691	0.209082	0.000000	0.120657	0.203302	0.000000	-0.105919	0.206338	0.000000	0.013052	0.724231	-0.998032
0.350000	-0.383352	293.068437	-19.106375	0.887755	264.778129	20.324385	0.504405	557.846556	1.218008	0.209399	0.000000	0.120673	0.203540	0.000000	-0.105972	0.206617	0.000000	0.013097	0.721331	-1.010440
0.360000	-0.498317	292.709011	-19.050516	0.916790	264.306826	20.350261	0.418473	557.015830	1.299746	0.209689	0.000000	0.120694	0.203773	0.000000	-0.106029	0.206880	0.000000	0.013113	0.716912	-1.018335
0.370000	-0.605330	292.457805	-19.006468	0.934912	264.051115	20.356348	0.329580	556.508915	1.349882	0.209957	0.000000	0.120717	0.203999	0.000000	-0.106079	0.207127	0.000000	0.013107	0.711777	-1.021604
0.380000	-0.708091	292.343034	-18.982012	0.943626	263.976956	20.333503	0.235532	556.319986	1.351494	0.210206	0.000000	0.120742	0.204211	0.000000	-0.106112	0.207358	0.000000	0.013097	0.706488	-1.021224
0.390000	-0.808457	292.368894	-18.979110	0.946962	264.020704	20.278606	0.138502	556.389594	1.299498	0.210437	0.000000	0.120772	0.204399	0.000000	-0.106126	0.207569	0.000000	0.013101	0.701203	-1.018960
