Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	0.934567	334.478337	-26.127711	1.498742	389.260748	25.574940	2.433309	723.739056	-0.552771	0.243381	0.000000	0.119000	0.242051	0.000000	-0.115100	0.242671	0.000000	-0.006910	1.398333	-1.660092
0.010000	0.825179	334.368916	-26.134513	1.162184	388.836855	25.927836	1.987364	723.205764	-0.206677	0.243429	0.000000	0.118951	0.242068	0.000000	-0.114992	0.242702	0.000000	-0.006831	1.389850	-1.657088
0.020000	0.738064	334.231301	-26.143808	0.869712	388.420234	26.204344	1.607776	722.651546	0.060535	0.243479	0.000000	0.118917	0.242102	0.000000	-0.114899	0.242742	0.000000	-0.006759	1.384845	-1.653132
0.030000	0.687887	334.059294	-26.156414	0.652092	388.018568	26.357882	1.339979	722.077880	0.201467	0.243533	0.000000	0.118909	0.242160	0.000000	-0.114832	0.242797	0.000000	-0.006697	1.384960	-1.647668
0.040000	0.678244	333.874864	-26.170410	0.520133	387.641319	26.387266	1.198375	721.516199	0.216854	0.243590	0.000000	0.118928	0.242241	0.000000	-0.114795	0.242866	0.000000	-0.006643	1.389261	-1.640934
0.050000	0.702862	333.716329	-26.181178	0.466038	387.303519	26.331494	1.168897	721.019856	0.150315	0.243645	0.000000	0.118964	0.242331	0.000000	-0.114781	0.242940	0.000000	-0.006595	1.394900	-1.633955
0.060000	0.750495	333.615294	-26.183046	0.471000	387.027734	26.248744	1.221490	720.643025	0.065698	0.243693	0.000000	0.119002	0.242411	0.000000	-0.114782	0.243005	0.000000	-0.006554	1.398756	-1.628305
0.070000	0.810464	333.577002	-26.172187	0.514134	386.840474	26.191066	1.324592	720.417465	0.018880	0.243725	0.000000	0.119021	0.242466	0.000000	-0.114786	0.243049	0.000000	-0.006526	1.399076	-1.625688
0.080000	0.875886	333.576696	-26.149356	0.578220	386.762948	26.185885	1.454101	720.339631	0.036530	0.243732	0.000000	0.119010	0.242485	0.000000	-0.114788	0.243063	0.000000	-0.006521	1.396231	-1.627381
0.090000	0.943285	333.574693	-26.120686	0.650562	386.800714	26.230249	1.593842	720.375396	0.109564	0.243712	0.000000	0.118966	0.242467	0.000000	-0.114783	0.243045	0.000000	-0.006545	1.392250	-1.633557
0.100000	1.009615	333.541219	-26.095564	0.720534	386.938549	26.297687	1.730145	720.479764	0.202124	0.243671	0.000000	0.118904	0.242421	0.000000	-0.114773	0.243001	0.000000	-0.006595	1.389502	-1.642766
0.110000	1.069304	333.475565	-26.082413	0.777102	387.144227	26.353036	1.846404	720.619793	0.270623	0.243623	0.000000	0.118847	0.242366	0.000000	-0.114761	0.242948	0.000000	-0.006658	1.389347	-1.651916
