Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-2.177975	300.568704	-29.532123	3.329933	308.476253	30.763830	1.151958	609.044957	1.231697	0.251179	0.000000	0.107600	0.244150	0.000000	-0.102600	0.247619	0.000000	0.001140	0.976797	-0.943435
0.010000	-2.231597	300.466585	-29.530116	3.069186	309.167615	30.747510	0.837589	609.634196	1.217390	0.251172	0.000000	0.107722	0.244213	0.000000	-0.102688	0.247644	0.000000	0.001019	0.983622	-0.904106
0.020000	-2.274127	300.307420	-29.523188	2.853029	309.771912	30.748781	0.578903	610.079327	1.225592	0.251161	0.000000	0.107804	0.244250	0.000000	-0.102757	0.247654	0.000000	0.000895	0.990451	-0.871944
0.030000	-2.299176	300.062579	-29.507722	2.707990	310.241351	30.780650	0.408816	610.303925	1.272930	0.251142	0.000000	0.107827	0.244245	0.000000	-0.102793	0.247639	0.000000	0.000765	0.997035	-0.851438
0.040000	-2.307888	299.744921	-29.482094	2.634896	310.583761	30.846932	0.327010	610.328680	1.364841	0.251115	0.000000	0.107794	0.244190	0.000000	-0.102795	0.247594	0.000000	0.000633	1.002777	-0.843033
0.050000	-2.307722	299.399228	-29.447624	2.615385	310.853078	30.939492	0.307666	610.252308	1.491870	0.251081	0.000000	0.107732	0.244093	0.000000	-0.102773	0.247524	0.000000	0.000507	1.006985	-0.843739
0.060000	-2.308524	299.075702	-29.409003	2.626332	311.117885	31.039209	0.317812	610.193592	1.630206	0.251043	0.000000	0.107675	0.243967	0.000000	-0.102741	0.247438	0.000000	0.000393	1.009250	-0.849016
0.070000	-2.318072	298.801458	-29.373743	2.652073	311.425413	31.121808	0.334005	610.226876	1.748064	0.250999	0.000000	0.107648	0.243827	0.000000	-0.102712	0.247341	0.000000	0.000293	1.009663	-0.854753
0.080000	-2.338906	298.565712	-29.350571	2.687832	311.780584	31.167110	0.348929	610.346298	1.816537	0.250937	0.000000	0.107654	0.243685	0.000000	-0.102694	0.247233	0.000000	0.000204	1.008806	-0.858467
0.090000	-2.367147	298.326589	-29.347284	2.735065	312.150911	31.167613	0.367919	610.477498	1.820327	0.250840	0.000000	0.107676	0.243541	0.000000	-0.102683	0.247108	0.000000	0.000116	1.007593	-0.859554
0.100000	-2.393206	298.035714	-29.368837	2.794533	312.493033	31.131840	0.401326	610.528740	1.763003	0.250688	0.000000	0.107687	0.243389	0.000000	-0.102673	0.246952	0.000000	0.000018	1.007142	-0.858922
0.110000	-2.404329	297.667561	-29.416317	2.862592	312.784132	31.080437	0.458261	610.451684	1.664121	0.250467	0.000000	0.107664	0.243223	0.000000	-0.102654	0.246755	0.000000	-0.000097	1.008662	-0.858340
0.120000	-2.388914	297.238628	-29.486822	2.931978	313.039162	31.037179	0.543062	610.277785	1.550359	0.250175	0.000000	0.107597	0.243039	0.000000	-0.102622	0.246515	0.000000	-0.000231	1.013252	-0.859667
0.130000	-2.341727	296.807301	-29.573800	2.994621	313.303892	31.019822	0.652893	610.111195	1.446024	0.249828	0.000000	0.107499	0.242842	0.000000	-0.102583	0.246241	0.000000	-0.000380	1.021506	-0.864020
0.140000	-2.267803	296.454890	-29.667538	3.043630	313.628486	31.035114	0.775828	610.083385	1.367577	0.249457	0.000000	0.107394	0.242648	0.000000	-0.102543	0.245957	0.000000	-0.000527	1.033068	-0.871093
0.150000	-2.182314	296.256538	-29.756179	3.073927	314.037475	31.079061	0.891614	610.294026	1.322884	0.249098	0.000000	0.107310	0.242470	0.000000	-0.102514	0.245689	0.000000	-0.000657	1.046460	-0.878981
0.160000	-2.105274	296.254069	-29.827938	3.083161	314.512921	31.140487	0.977888	610.767001	1.312550	0.248784	0.000000	0.107266	0.242321	0.000000	-0.102500	0.245457	0.000000	-0.000752	1.059451	-0.884772
0.170000	-2.052960	296.441164	-29.874573	3.073990	314.998663	31.205218	1.021030	611.439832	1.330648	0.248533	0.000000	0.107265	0.242201	0.000000	-0.102503	0.245272	0.000000	-0.000802	1.069901	-0.885779
0.180000	-2.030391	296.766130	-29.894751	3.056301	315.421234	31.259526	1.025909	612.187360	1.364779	0.248344	0.000000	0.107294	0.242099	0.000000	-0.102517	0.245127	0.000000	-0.000808	1.076644	-0.880850
0.190000	-2.029058	297.150785	-29.895234	3.046206	315.715369	31.292802	1.017148	612.866146	1.397573	0.248203	0.000000	0.107331	0.241999	0.000000	-0.102532	0.245008	0.000000	-0.000777	1.079904	-0.870995
0.200000	-2.031296	297.517609	-29.888517	3.060119	315.842679	31.299610	1.028823	613.360280	1.411097	0.248091	0.000000	0.107358	0.241886	0.000000	-0.102537	0.244897	0.000000	-0.000723	1.081026	-0.858915
0.210000	-2.019014	297.813597	-29.887600	3.106051	315.798527	31.280573	1.087037	613.612121	1.392976	0.247989	0.000000	0.107365	0.241750	0.000000	-0.102525	0.244779	0.000000	-0.000654	1.081710	-0.847641
0.220000	-1.982215	298.020900	-29.900457	3.177383	315.608659	31.241366	1.195167	613.629564	1.340912	0.247884	0.000000	0.107358	0.241590	0.000000	-0.102493	0.244647	0.000000	-0.000574	1.083192	-0.839111
0.230000	-1.923154	298.151304	-29.927048	3.253746	315.319759	31.189828	1.330592	613.471073	1.262783	0.247773	0.000000	0.107346	0.241412	0.000000	-0.102445	0.244504	0.000000	-0.000485	1.085757	-0.833501
0.240000	-1.854534	298.230214	-29.960262	3.309529	314.987122	31.132551	1.454995	613.217347	1.172290	0.247656	0.000000	0.107338	0.241226	0.000000	-0.102388	0.244353	0.000000	-0.000391	1.088747	-0.829635
0.250000	-1.793311	298.280562	-29.989931	3.325681	314.661410	31.073003	1.532369	612.941981	1.083072	0.247535	0.000000	0.107337	0.241044	0.000000	-0.102333	0.244202	0.000000	-0.000300	1.090998	-0.826068
0.260000	-1.753597	298.314850	-30.007605	3.298338	314.377028	31.012512	1.544741	612.691881	1.004906	0.247414	0.000000	0.107337	0.240874	0.000000	-0.102287	0.244058	0.000000	-0.000222	1.091463	-0.822045
0.270000	-1.741978	298.336420	-30.009785	3.239729	314.146075	30.953414	1.497751	612.482491	0.943627	0.247298	0.000000	0.107332	0.240722	0.000000	-0.102252	0.243925	0.000000	-0.000164	1.089769	-0.817791
0.280000	-1.756732	298.344500	-29.998541	3.171526	313.960876	30.901692	1.414794	612.305365	0.903149	0.247196	0.000000	0.107321	0.240591	0.000000	-0.102226	0.243809	0.000000	-0.000122	1.086475	-0.814087
0.290000	-1.790133	298.336079	-29.979867	3.115053	313.803949	30.866175	1.324921	612.140011	0.886305	0.247112	0.000000	0.107313	0.240476	0.000000	-0.102201	0.243710	0.000000	-0.000087	1.082947	-0.811598
0.300000	-1.831725	298.302090	-29.961072	3.083812	313.659666	30.853677	1.252087	611.961735	0.892603	0.247051	0.000000	0.107316	0.240371	0.000000	-0.102174	0.243627	0.000000	-0.000054	1.080941	-0.810452
0.310000	-1.870740	298.221898	-29.948495	3.081336	313.521222	30.863036	1.210596	611.743099	0.914541	0.247007	0.000000	0.107333	0.240269	0.000000	-0.102146	0.243554	0.000000	-0.000023	1.082085	-0.810331
0.320000	-1.897148	298.063574	-29.946210	3.103596	313.390666	30.882810	1.206448	611.454221	0.936600	0.246970	0.000000	0.107359	0.240159	0.000000	-0.102121	0.243480	0.000000	-0.000004	1.087429	-0.810878
0.330000	-1.902165	297.794579	-29.955587	3.142884	313.274993	30.895531	1.240720	611.069560	0.939945	0.246921	0.000000	0.107379	0.240035	0.000000	-0.102103	0.243392	0.000000	-0.000015	1.097113	-0.812057
0.340000	-1.879220	297.399919	-29.975211	3.190625	313.183161	30.886816	1.311404	610.583075	0.911606	0.246839	0.000000	0.107375	0.239891	0.000000	-0.102093	0.243276	0.000000	-0.000066	1.110165	-0.814122
0.350000	-1.825579	296.898048	-30.000888	3.238786	313.126287	30.853811	1.413205	610.024336	0.852925	0.246706	0.000000	0.107340	0.239724	0.000000	-0.102090	0.243122	0.000000	-0.000161	1.124480	-0.817213
0.360000	-1.743742	296.344115	-30.026047	3.281142	313.119633	30.807630	1.537398	609.463754	0.781586	0.246509	0.000000	0.107278	0.239538	0.000000	-0.102086	0.242927	0.000000	-0.000285	1.137136	-0.820949
0.370000	-1.641497	295.816496	-30.043083	3.315130	313.183467	30.768345	1.673630	608.999970	0.725265	0.246245	0.000000	0.107204	0.239340	0.000000	-0.102076	0.242692	0.000000	-0.000419	1.145165	-0.824413
0.380000	-1.530177	295.391745	-30.045639	3.343177	313.341237	30.755713	1.812997	608.732986	0.710076	0.245923	0.000000	0.107133	0.239136	0.000000	-0.102056	0.242427	0.000000	-0.000544	1.146660	-0.826629
0.390000	-1.421819	295.119318	-30.030990	3.371663	313.615412	30.780869	1.949842	608.734727	0.749881	0.245561	0.000000	0.107080	0.238936	0.000000	-0.102027	0.242146	0.000000	-0.000649	1.141761	-0.827217
0.400000	-1.326400	295.006934	-30.001353	3.407201	314.022011	30.842835	2.080800	609.028932	0.841483	0.245185	0.000000	0.107046	0.238746	0.000000	-0.101995	0.241863	0.000000	-0.000737	1.132953	-0.826723
