Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-1.365105	328.796806	-5.228082	3.759921	378.105105	5.433214	2.394817	706.901910	0.205132	0.237409	0.000000	0.093589	0.219500	0.000000	-0.081930	0.227829	0.000000	-0.000291	1.426822	-1.006058
0.010000	-1.622919	328.270245	-5.176715	3.769386	378.815721	5.466568	2.146469	707.085957	0.289853	0.237512	0.000000	0.093709	0.219536	0.000000	-0.081912	0.227883	0.000000	-0.000377	1.436349	-1.027447
0.020000	-1.853391	327.761316	-5.126037	3.754715	379.515397	5.491232	1.901327	707.276699	0.365194	0.237590	0.000000	0.093813	0.219549	0.000000	-0.081902	0.227912	0.000000	-0.000472	1.444843	-1.043570
0.030000	-2.035671	327.272638	-5.073405	3.706990	380.194600	5.499939	1.671322	707.467221	0.426534	0.237629	0.000000	0.093887	0.219519	0.000000	-0.081904	0.227899	0.000000	-0.000583	1.451487	-1.051412
0.040000	-2.160117	326.787668	-5.011548	3.638331	380.847825	5.488619	1.478217	707.635477	0.477071	0.237627	0.000000	0.093917	0.219440	0.000000	-0.081910	0.227840	0.000000	-0.000713	1.456011	-1.051341
0.050000	-2.229720	326.276716	-4.930415	3.576518	381.475809	5.457423	1.346800	707.752513	0.527009	0.237598	0.000000	0.093899	0.219318	0.000000	-0.081913	0.227745	0.000000	-0.000864	1.458939	-1.046574
0.060000	-2.257912	325.713118	-4.821713	3.551578	382.086575	5.410587	1.293668	707.799686	0.588876	0.237560	0.000000	0.093832	0.219171	0.000000	-0.081907	0.227631	0.000000	-0.001037	1.461639	-1.041450
0.070000	-2.263237	325.092661	-4.683967	3.582015	382.692251	5.355173	1.318780	707.784909	0.671208	0.237531	0.000000	0.093728	0.219024	0.000000	-0.081896	0.227522	0.000000	-0.001231	1.466014	-1.039565
0.080000	-2.262364	324.446013	-4.525204	3.667565	383.299122	5.299343	1.405203	707.745136	0.774141	0.237520	0.000000	0.093609	0.218900	0.000000	-0.081893	0.227433	0.000000	-0.001439	1.473858	-1.042591
0.090000	-2.263962	323.834888	-4.361351	3.790998	383.893504	5.250665	1.527038	707.728395	0.889317	0.237523	0.000000	0.093503	0.218810	0.000000	-0.081910	0.227371	0.000000	-0.001646	1.486039	-1.050057
0.100000	-2.266367	323.329458	-4.210828	3.926717	384.433010	5.214438	1.660352	707.762474	1.003613	0.237526	0.000000	0.093436	0.218753	0.000000	-0.081949	0.227329	0.000000	-0.001827	1.501856	-1.059826
0.110000	-2.260748	322.975450	-4.088079	4.051432	384.854174	5.192147	1.790685	707.829631	1.104069	0.237508	0.000000	0.093417	0.218711	0.000000	-0.081995	0.227289	0.000000	-0.001955	1.518919	-1.068898
0.120000	-2.238545	322.768041	-3.999300	4.152115	385.098560	5.180812	1.913570	707.866608	1.181513	0.237450	0.000000	0.093437	0.218662	0.000000	-0.082020	0.227230	0.000000	-0.002016	1.533754	-1.074354
0.130000	-2.199175	322.649013	-3.942109	4.228119	385.145243	5.174200	2.028944	707.794262	1.232090	0.237336	0.000000	0.093466	0.218589	0.000000	-0.082003	0.227136	0.000000	-0.002015	1.542958	-1.074262
0.140000	-2.153381	322.531913	-3.908507	4.286894	385.029434	5.165944	2.133512	707.561352	1.257436	0.237164	0.000000	0.093470	0.218490	0.000000	-0.081939	0.227003	0.000000	-0.001981	1.544394	-1.068286
0.150000	-2.119862	322.343833	-3.888880	4.335847	384.833378	5.153196	2.215984	707.177215	1.264315	0.236947	0.000000	0.093423	0.218376	0.000000	-0.081845	0.226841	0.000000	-0.001955	1.537880	-1.057704
0.160000	-2.116600	322.062420	-3.875069	4.375448	384.653026	5.138617	2.258845	706.715452	1.263546	0.236708	0.000000	0.093325	0.218267	0.000000	-0.081757	0.226670	0.000000	-0.001970	1.525144	-1.044827
0.170000	-2.151286	321.729511	-3.861854	4.398620	384.559490	5.129177	2.247332	706.289010	1.267322	0.236476	0.000000	0.093199	0.218179	0.000000	-0.081708	0.226512	0.000000	-0.002035	1.509247	-1.032175
0.180000	-2.215810	321.435856	-3.847407	4.397765	384.576523	5.132035	2.181953	706.012391	1.284628	0.236270	0.000000	0.093082	0.218120	0.000000	-0.081718	0.226382	0.000000	-0.002135	1.493795	-1.021914
0.190000	-2.287780	321.285947	-3.833315	4.375042	384.683224	5.149737	2.087260	705.969183	1.316422	0.236101	0.000000	0.093010	0.218088	0.000000	-0.081784	0.226285	0.000000	-0.002236	1.482183	-1.015708
