Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-3.341755	412.685452	-15.946782	2.407245	362.641477	15.617133	-0.934510	775.326928	-0.329649	0.267319	0.000000	0.106550	0.268389	0.000000	-0.094520	0.267819	0.000000	0.012500	4.384999	-3.774390
0.010000	-3.247499	413.326836	-15.977912	2.390491	362.052841	15.603142	-0.857007	775.379677	-0.374772	0.267174	0.000000	0.106478	0.268130	0.000000	-0.094492	0.267621	0.000000	0.012638	4.376876	-3.758820
0.020000	-3.152586	413.919520	-16.008541	2.397352	361.513300	15.592653	-0.755233	775.432821	-0.415891	0.267021	0.000000	0.106417	0.267877	0.000000	-0.094447	0.267422	0.000000	0.012775	4.368962	-3.746372
0.030000	-3.057252	414.428769	-16.037823	2.436975	361.044785	15.589643	-0.620275	775.473556	-0.448182	0.266858	0.000000	0.106374	0.267635	0.000000	-0.094373	0.267221	0.000000	0.012914	4.361598	-3.738671
0.040000	-2.963225	414.843345	-16.064429	2.498943	360.633747	15.597687	-0.464280	775.477097	-0.466743	0.266683	0.000000	0.106357	0.267408	0.000000	-0.094278	0.267023	0.000000	0.013056	4.355172	-3.735219
0.050000	-2.872751	415.177259	-16.086649	2.560406	360.242401	15.617756	-0.312343	775.419668	-0.468890	0.266500	0.000000	0.106368	0.267198	0.000000	-0.094177	0.266827	0.000000	0.013201	4.349887	-3.734021
0.060000	-2.786998	415.463338	-16.102965	2.600816	359.831315	15.645384	-0.186181	775.294662	-0.457577	0.266308	0.000000	0.106402	0.267002	0.000000	-0.094094	0.266632	0.000000	0.013348	4.345580	-3.732933
0.070000	-2.704860	415.740588	-16.112769	2.614694	359.378360	15.669249	-0.090167	775.118955	-0.443515	0.266102	0.000000	0.106451	0.266812	0.000000	-0.094041	0.266433	0.000000	0.013493	4.341807	-3.730839
0.080000	-2.622858	416.039427	-16.116596	2.614313	358.884133	15.673326	-0.008547	774.923561	-0.443266	0.265869	0.000000	0.106499	0.266622	0.000000	-0.094023	0.266220	0.000000	0.013632	4.338213	-3.727983
0.090000	-2.536243	416.370273	-16.115627	2.621088	358.364315	15.642893	0.084843	774.734582	-0.472731	0.265596	0.000000	0.106534	0.266429	0.000000	-0.094028	0.265983	0.000000	0.013761	4.334934	-3.725431
0.100000	-2.440806	416.720411	-16.110890	2.651852	357.837067	15.571921	0.211044	774.557463	-0.538967	0.265278	0.000000	0.106544	0.266235	0.000000	-0.094037	0.265721	0.000000	0.013878	4.332728	-3.724206
0.110000	-2.334599	417.060864	-16.102830	2.709087	357.314431	15.467725	0.374488	774.375276	-0.635103	0.264920	0.000000	0.106528	0.266043	0.000000	-0.094030	0.265439	0.000000	0.013986	4.332655	-3.724728
0.120000	-2.218815	417.360453	-16.091465	2.780899	356.802280	15.349676	0.562086	774.162716	-0.741786	0.264547	0.000000	0.106487	0.265857	0.000000	-0.093996	0.265151	0.000000	0.014088	4.335456	-3.726839
0.130000	-2.097520	417.601116	-16.076816	2.849939	356.307193	15.241844	0.752422	773.908298	-0.834968	0.264189	0.000000	0.106431	0.265679	0.000000	-0.093932	0.264876	0.000000	0.014185	4.340962	-3.730201
0.140000	-1.976593	417.788416	-16.059218	2.905146	355.844213	15.162876	0.928554	773.632624	-0.896337	0.263878	0.000000	0.106374	0.265504	0.000000	-0.093847	0.264627	0.000000	0.014280	4.347880	-3.734677
0.150000	-1.862664	417.953155	-16.039413	2.949016	355.438850	15.118097	1.086352	773.392004	-0.921309	0.263633	0.000000	0.106326	0.265323	0.000000	-0.093754	0.264411	0.000000	0.014373	4.354071	-3.740361
0.160000	-1.762645	418.142720	-16.018567	2.996239	355.120278	15.097859	1.233591	773.262996	-0.920700	0.263456	0.000000	0.106296	0.265128	0.000000	-0.093667	0.264225	0.000000	0.014464	4.357207	-3.747261
0.170000	-1.683649	418.403948	-15.998181	3.064708	354.908629	15.083056	1.381053	773.312572	-0.915118	0.263331	0.000000	0.106284	0.264907	0.000000	-0.093592	0.264055	0.000000	0.014554	4.355513	-3.754835
0.180000	-1.632308	418.763276	-15.979687	3.164263	354.803891	15.055204	1.531948	773.567156	-0.924477	0.263235	0.000000	0.106285	0.264657	0.000000	-0.093530	0.263887	0.000000	0.014641	4.348368	-3.761762
0.190000	-1.612638	419.213117	-15.963640	3.289724	354.783711	15.006183	1.677081	773.996814	-0.957454	0.263141	0.000000	0.106287	0.264379	0.000000	-0.093478	0.263708	0.000000	0.014723	4.336606	-3.766225
0.200000	-1.622922	419.712299	-15.948975	3.422045	354.811945	14.942721	1.799120	774.524230	-1.006253	0.263031	0.000000	0.106277	0.264083	0.000000	-0.093428	0.263512	0.000000	0.014796	4.322452	-3.766711
0.210000	-1.653630	420.201557	-15.933025	3.536531	354.852610	14.883091	1.882900	775.054154	-1.049934	0.262892	0.000000	0.106247	0.263784	0.000000	-0.093378	0.263300	0.000000	0.014853	4.309035	-3.762971
0.220000	-1.688632	420.626208	-15.912646	3.613147	354.880401	14.847432	1.924515	775.506599	-1.065215	0.262725	0.000000	0.106195	0.263502	0.000000	-0.093330	0.263079	0.000000	0.014893	4.299509	-3.756516
0.230000	-1.710219	420.953822	-15.885880	3.643450	354.881936	14.846608	1.933230	775.835753	-1.039273	0.262537	0.000000	0.106132	0.263254	0.000000	-0.093288	0.262864	0.000000	0.014915	4.296008	-3.750196
0.240000	-1.705821	421.178449	-15.853107	3.631501	354.849271	14.875565	1.925677	776.027718	-0.977541	0.262345	0.000000	0.106073	0.263053	0.000000	-0.093260	0.262667	0.000000	0.014926	4.298838	-3.746894
0.250000	-1.672906	421.311899	-15.816967	3.589863	354.773004	14.914742	1.916953	776.084907	-0.902224	0.262169	0.000000	0.106032	0.262906	0.000000	-0.093251	0.262504	0.000000	0.014933	4.306364	-3.747943
0.260000	-1.619460	421.370006	-15.781225	3.533933	354.641990	14.938708	1.914469	776.012005	-0.842517	0.262023	0.000000	0.106016	0.262814	0.000000	-0.093261	0.262383	0.000000	0.014944	4.315737	-3.752200
0.270000	-1.559870	421.362970	-15.749366	3.477472	354.450708	14.927573	1.917599	775.813693	-0.821794	0.261916	0.000000	0.106024	0.262768	0.000000	-0.093284	0.262303	0.000000	0.014963	4.324144	-3.756411
0.280000	-1.508349	421.294623	-15.723614	3.430402	354.208757	14.875801	1.922051	775.503402	-0.847815	0.261846	0.000000	0.106046	0.262751	0.000000	-0.093311	0.262257	0.000000	0.014989	4.329955	-3.756806
0.290000	-1.473036	421.169687	-15.704630	3.398156	353.944742	14.794829	1.925121	775.114454	-0.909802	0.261802	0.000000	0.106070	0.262746	0.000000	-0.093331	0.262231	0.000000	0.015015	4.333170	-3.751092
0.300000	-1.453439	421.004047	-15.691800	3.381418	353.700225	14.708747	1.927980	774.704299	-0.983052	0.261769	0.000000	0.106083	0.262734	0.000000	-0.093338	0.262208	0.000000	0.015034	4.335008	-3.739687
0.310000	-1.442289	420.831603	-15.683897	3.375841	353.515540	14.644999	1.933551	774.347171	-1.038896	0.261736	0.000000	0.106076	0.262707	0.000000	-0.093327	0.262178	0.000000	0.015041	4.336966	-3.725499
0.320000	-1.430701	420.702249	-15.679804	3.372553	353.414209	14.623857	1.941851	774.116484	-1.055945	0.261693	0.000000	0.106049	0.262668	0.000000	-0.093301	0.262139	0.000000	0.015037	4.339906	-3.712449
0.330000	-1.413885	420.669220	-15.678951	3.360668	353.393873	14.650856	1.946781	774.063116	-1.028094	0.261637	0.000000	0.106005	0.262629	0.000000	-0.093266	0.262091	0.000000	0.015029	4.343661	-3.703696
0.340000	-1.394374	420.769793	-15.681294	3.331775	353.428399	14.715026	1.937400	774.198209	-0.966268	0.261565	0.000000	0.105953	0.262601	0.000000	-0.093229	0.262041	0.000000	0.015026	4.347238	-3.700568
