Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	1.981701	346.685072	-15.796978	7.170173	376.682924	16.511651	9.151874	723.367995	0.714672	0.222971	0.000000	0.106130	0.203471	0.000000	-0.122400	0.212821	0.000000	-0.012870	1.348386	-1.627461
0.010000	2.321979	348.590766	-15.687281	7.023166	376.920886	16.563148	9.345146	725.511651	0.875868	0.222677	0.000000	0.106276	0.203179	0.000000	-0.122320	0.212550	0.000000	-0.012484	1.357512	-1.620657
0.020000	2.548411	350.266501	-15.659851	6.883008	377.231897	16.602363	9.431420	727.498400	0.942513	0.222437	0.000000	0.106409	0.202924	0.000000	-0.122251	0.212320	0.000000	-0.012160	1.363724	-1.615237
0.030000	2.584997	351.544227	-15.764615	6.753182	377.680417	16.623847	9.338179	729.224649	0.859232	0.222288	0.000000	0.106519	0.202737	0.000000	-0.122202	0.212163	0.000000	-0.011942	1.365516	-1.611227
0.040000	2.415280	352.357828	-16.001735	6.632556	378.311880	16.632508	9.047836	730.669719	0.630771	0.222238	0.000000	0.106602	0.202635	0.000000	-0.122169	0.212089	0.000000	-0.011848	1.363323	-1.607010
0.050000	2.080138	352.752243	-16.325802	6.517593	379.145289	16.642147	8.597729	731.897548	0.316343	0.222270	0.000000	0.106657	0.202618	0.000000	-0.122142	0.212091	0.000000	-0.011869	1.358978	-1.600309
0.060000	1.655454	352.861315	-16.667572	6.404900	380.168552	16.669194	8.060352	733.029886	0.001619	0.222354	0.000000	0.106689	0.202678	0.000000	-0.122111	0.212151	0.000000	-0.011974	1.354504	-1.589632
0.070000	1.222049	352.863487	-16.961428	6.291774	381.337782	16.724244	7.513822	734.201288	-0.237187	0.222460	0.000000	0.106703	0.202797	0.000000	-0.122067	0.212249	0.000000	-0.012119	1.351078	-1.575094
0.080000	0.841645	352.928958	-17.166195	6.175313	382.582661	16.805600	7.016958	735.511633	-0.360598	0.222573	0.000000	0.106705	0.202952	0.000000	-0.122011	0.212368	0.000000	-0.012264	1.348802	-1.558166
0.090000	0.546959	353.173330	-17.272460	6.052821	383.819319	16.898506	6.599780	736.992657	-0.373957	0.222685	0.000000	0.106700	0.203119	0.000000	-0.121949	0.212496	0.000000	-0.012379	1.347326	-1.540762
0.100000	0.345260	353.631337	-17.297012	5.925015	384.968672	16.981162	6.270276	738.600012	-0.315851	0.222799	0.000000	0.106689	0.203273	0.000000	-0.121891	0.212622	0.000000	-0.012450	1.346731	-1.524448
