Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	-3.601552	333.405117	-7.202045	6.037623	359.515196	6.779924	2.436071	692.920343	-0.422120	0.222760	0.000000	0.074720	0.215630	0.000000	-0.087960	0.219060	0.000000	-0.009690	2.103898	-1.447104
0.010000	-3.594897	333.314117	-7.238565	5.907169	359.420636	6.862168	2.312274	692.734782	-0.376399	0.222675	0.000000	0.074641	0.215760	0.000000	-0.087929	0.219087	0.000000	-0.009710	2.112967	-1.471180
0.020000	-3.593191	333.221547	-7.251818	5.781554	359.361320	6.939366	2.188366	692.582893	-0.312455	0.222608	0.000000	0.074559	0.215892	0.000000	-0.087907	0.219124	0.000000	-0.009742	2.120282	-1.491527
0.030000	-3.602667	333.136330	-7.229421	5.664940	359.370066	7.006616	2.062277	692.506416	-0.222809	0.222575	0.000000	0.074477	0.216030	0.000000	-0.087905	0.219179	0.000000	-0.009791	2.124643	-1.505662
0.040000	-3.629718	333.078257	-7.175528	5.559723	359.466919	7.058330	1.930007	692.545185	-0.117201	0.222584	0.000000	0.074404	0.216179	0.000000	-0.087931	0.219260	0.000000	-0.009857	2.125816	-1.512906
0.050000	-3.677670	333.069329	-7.108779	5.464630	359.643634	7.088033	1.786960	692.712961	-0.020747	0.222634	0.000000	0.074353	0.216342	0.000000	-0.087983	0.219367	0.000000	-0.009929	2.124573	-1.514115
0.060000	-3.743286	333.120385	-7.053605	5.374218	359.855114	7.089708	1.630930	692.975490	0.036105	0.222715	0.000000	0.074337	0.216513	0.000000	-0.088051	0.219495	0.000000	-0.009990	2.122404	-1.510880
0.070000	-3.815979	333.222400	-7.029232	5.281421	360.030091	7.060781	1.465438	693.252481	0.031551	0.222813	0.000000	0.074357	0.216675	0.000000	-0.088115	0.219626	0.000000	-0.010021	2.121023	-1.504749
0.080000	-3.881286	333.349337	-7.041778	5.182607	360.101455	7.004976	1.301315	693.450785	-0.036800	0.222912	0.000000	0.074407	0.216808	0.000000	-0.088152	0.219743	0.000000	-0.010010	2.121807	-1.496866
0.090000	-3.927203	333.471666	-7.082938	5.082063	360.041248	6.932646	1.154855	693.512912	-0.150289	0.223005	0.000000	0.074475	0.216893	0.000000	-0.088148	0.219833	0.000000	-0.009954	2.125320	-1.488043
0.100000	-3.949783	333.572378	-7.135260	4.992187	359.878730	6.857756	1.042398	693.451110	-0.277503	0.223093	0.000000	0.074547	0.216927	0.000000	-0.088104	0.219893	0.000000	-0.009865	2.131061	-1.479029
0.110000	-3.954703	333.655793	-7.180797	4.927922	359.688290	6.793238	0.973214	693.344089	-0.387559	0.223181	0.000000	0.074613	0.216918	0.000000	-0.088037	0.219932	0.000000	-0.009766	2.137526	-1.470707
0.120000	-3.954065	333.744217	-7.208736	4.898147	359.552396	6.747422	0.944080	693.296622	-0.461315	0.223280	0.000000	0.074668	0.216887	0.000000	-0.087972	0.219963	0.000000	-0.009679	2.142602	-1.464062
0.130000	-3.960514	333.864557	-7.218700	4.899690	359.520555	6.722781	0.939175	693.385126	-0.495921	0.223391	0.000000	0.074712	0.216852	0.000000	-0.087932	0.220000	0.000000	-0.009619	2.144176	-1.459983
0.140000	-3.981853	334.031767	-7.218892	4.918642	359.587494	6.716133	0.936790	693.619277	-0.502759	0.223512	0.000000	0.074749	0.216826	0.000000	-0.087928	0.220046	0.000000	-0.009586	2.140798	-1.458999
0.150000	-4.018318	334.236665	-7.220659	4.938779	359.701184	6.719157	0.920462	693.937870	-0.501502	0.223632	0.000000	0.074785	0.216812	0.000000	-0.087952	0.220097	0.000000	-0.009569	2.132204	-1.461107
0.160000	-4.062943	334.443288	-7.232428	4.951522	359.793047	6.719729	0.888580	694.236357	-0.512697	0.223738	0.000000	0.074825	0.216802	0.000000	-0.087988	0.220144	0.000000	-0.009553	2.119577	-1.465739
0.170000	-4.104268	334.597314	-7.255780	4.960503	359.811055	6.705679	0.856236	694.408392	-0.550098	0.223822	0.000000	0.074872	0.216790	0.000000	-0.088015	0.220179	0.000000	-0.009529	2.105465	-1.471926
0.180000	-4.130473	334.643516	-7.285187	4.977681	359.738375	6.670930	0.847206	694.381911	-0.614256	0.223886	0.000000	0.074921	0.216775	0.000000	-0.088024	0.220203	0.000000	-0.009495	2.093259	-1.478576
0.190000	-4.133948	334.546805	-7.311102	5.014130	359.592259	6.620830	0.880179	694.139076	-0.690272	0.223944	0.000000	0.074968	0.216763	0.000000	-0.088014	0.220224	0.000000	-0.009464	2.086248	-1.484724
0.200000	-4.114709	334.308859	-7.324650	5.072115	359.410491	6.572272	0.957400	693.719352	-0.752380	0.224015	0.000000	0.075003	0.216764	0.000000	-0.087998	0.220258	0.000000	-0.009447	2.086440	-1.489635
0.210000	-4.080718	333.972198	-7.321729	5.143397	359.237004	6.546966	1.062672	693.209193	-0.774768	0.224111	0.000000	0.075021	0.216787	0.000000	-0.087990	0.220314	0.000000	-0.009455	2.093655	-1.492761
0.220000	-4.044122	333.607836	-7.304974	5.213878	359.113293	6.561201	1.169749	692.721112	-0.743778	0.224233	0.000000	0.075021	0.216834	0.000000	-0.088000	0.220395	0.000000	-0.009492	2.105415	-1.493736
0.230000	-4.014910	333.290546	-7.283194	5.270589	359.074322	6.618118	1.255673	692.364848	-0.665081	0.224363	0.000000	0.075000	0.216902	0.000000	-0.088030	0.220492	0.000000	-0.009551	2.117843	-1.492570
0.240000	-3.995762	333.072857	-7.268837	5.306537	359.144458	6.706642	1.310771	692.217296	-0.562198	0.224477	0.000000	0.074962	0.216981	0.000000	-0.088071	0.220587	0.000000	-0.009625	2.127238	-1.489937
0.250000	-3.981803	332.969938	-7.274287	5.321178	359.332294	6.806591	1.339374	692.302218	-0.467699	0.224555	0.000000	0.074911	0.217060	0.000000	-0.088110	0.220665	0.000000	-0.009703	2.131535	-1.487223
0.260000	-3.966036	332.960894	-7.307855	5.317108	359.627851	6.896174	1.351071	692.588737	-0.411681	0.224594	0.000000	0.074855	0.217135	0.000000	-0.088133	0.220722	0.000000	-0.009776	2.130952	-1.486059
0.270000	-3.947222	333.002106	-7.370428	5.295345	360.005660	6.958335	1.348122	693.007762	-0.412092	0.224621	0.000000	0.074805	0.217212	0.000000	-0.088139	0.220774	0.000000	-0.009840	2.127609	-1.487450
0.280000	-3.934683	333.042308	-7.453913	5.252212	360.432476	6.984530	1.317527	693.474782	-0.469382	0.224681	0.000000	0.074776	0.217304	0.000000	-0.088134	0.220849	0.000000	-0.009895	2.124495	-1.491057
0.290000	-3.946048	333.031419	-7.542300	5.180421	360.874436	6.976159	1.234369	693.905854	-0.566140	0.224821	0.000000	0.074776	0.217430	0.000000	-0.088133	0.220979	0.000000	-0.009946	2.124351	-1.495207
0.300000	-3.998405	332.923335	-7.615380	5.074982	361.299834	6.943883	1.076573	694.223169	-0.671497	0.225071	0.000000	0.074809	0.217599	0.000000	-0.088152	0.221183	0.000000	-0.010002	2.128907	-1.497789
0.310000	-4.097845	332.679765	-7.654245	4.941147	361.678917	6.904683	0.843298	694.358684	-0.749563	0.225421	0.000000	0.074862	0.217812	0.000000	-0.088198	0.221458	0.000000	-0.010072	2.138517	-1.497538
0.320000	-4.233762	332.281484	-7.646972	4.798850	361.985461	6.876767	0.565085	694.266954	-0.770204	0.225829	0.000000	0.074921	0.218052	0.000000	-0.088263	0.221774	0.000000	-0.010162	2.152130	-1.494909
0.330000	-4.381520	331.745187	-7.592622	4.678814	362.202551	6.873459	0.297292	693.947752	-0.719163	0.226234	0.000000	0.074970	0.218292	0.000000	-0.088333	0.222088	0.000000	-0.010266	2.167545	-1.491956
0.340000	-4.512130	331.134825	-7.501922	4.610275	362.329485	6.898100	0.098144	693.464327	-0.603822	0.226579	0.000000	0.075005	0.218504	0.000000	-0.088388	0.222359	0.000000	-0.010367	2.181992	-1.491199
0.350000	-4.603661	330.554313	-7.393966	4.606373	362.383932	6.942306	0.002710	692.938265	-0.451660	0.226837	0.000000	0.075032	0.218668	0.000000	-0.088415	0.222563	0.000000	-0.010447	2.192969	-1.494118
0.360000	-4.648544	330.117266	-7.289904	4.656024	362.396537	6.988920	0.007477	692.513821	-0.300983	0.227011	0.000000	0.075062	0.218774	0.000000	-0.088414	0.222699	0.000000	-0.010486	2.199063	-1.500157
0.370000	-4.653785	329.904226	-7.206141	4.728064	362.401091	7.018979	0.074275	692.305330	-0.187162	0.227132	0.000000	0.075102	0.218826	0.000000	-0.088390	0.222783	0.000000	-0.010481	2.200383	-1.506874
0.380000	-4.635294	329.928472	-7.150031	4.786086	362.426379	7.019587	0.150789	692.354856	-0.130445	0.227231	0.000000	0.075148	0.218838	0.000000	-0.088357	0.222838	0.000000	-0.010440	2.198373	-1.511160
0.390000	-4.610302	330.129459	-7.119889	4.805771	362.493127	6.988721	0.195467	692.622585	-0.131169	0.227324	0.000000	0.075192	0.218826	0.000000	-0.088325	0.222878	0.000000	-0.010385	2.195054	-1.510819
0.400000	-4.591791	330.398683	-7.108826	4.784999	362.614154	6.934655	0.193206	693.012830	-0.174174	0.227408	0.000000	0.075221	0.218805	0.000000	-0.088303	0.222909	0.000000	-0.010340	2.192041	-1.505608
0.410000	-4.586471	330.625189	-7.109888	4.741650	362.793243	6.871088	0.155180	693.418422	-0.238804	0.227465	0.000000	0.075234	0.218785	0.000000	-0.088294	0.222927	0.000000	-0.010322	2.189798	-1.497199
0.420000	-4.595308	330.738225	-7.119573	4.701509	363.020691	6.811485	0.106203	693.758907	-0.308092	0.227483	0.000000	0.075239	0.218770	0.000000	-0.088295	0.222927	0.000000	-0.010333	2.187520	-1.488235
0.430000	-4.614779	330.727623	-7.138159	4.684163	363.268438	6.765658	0.069386	693.996056	-0.372505	0.227465	0.000000	0.075247	0.218755	0.000000	-0.088301	0.222909	0.000000	-0.010362	2.183763	-1.481105
0.440000	-4.637961	330.635297	-7.167245	4.694910	363.490483	6.738948	0.056951	694.125780	-0.428300	0.227429	0.000000	0.075270	0.218733	0.000000	-0.088307	0.222877	0.000000	-0.010391	2.177506	-1.477102
0.450000	-4.656010	330.525665	-7.206305	4.725915	363.632479	6.732231	0.069907	694.158150	-0.474075	0.227400	0.000000	0.075307	0.218694	0.000000	-0.088305	0.222841	0.000000	-0.010402	2.169025	-1.476275
0.460000	-4.660694	330.451676	-7.250272	4.763837	363.648880	6.741252	0.103145	694.100567	-0.509020	0.227393	0.000000	0.075351	0.218635	0.000000	-0.088295	0.222805	0.000000	-0.010386	2.159962	-1.477772
0.470000	-4.647440	330.433103	-7.289501	4.797949	363.520576	6.755957	0.150511	693.953691	-0.533542	0.227403	0.000000	0.075386	0.218554	0.000000	-0.088280	0.222769	0.000000	-0.010348	2.152494	-1.480306
0.480000	-4.617083	330.455878	-7.312319	4.823984	363.264092	6.762106	0.206902	693.719982	-0.550210	0.227410	0.000000	0.075399	0.218457	0.000000	-0.088267	0.222723	0.000000	-0.010303	2.148125	-1.482447
0.490000	-4.574783	330.489788	-7.309254	4.842863	362.926937	6.746529	0.268081	693.416737	-0.562722	0.227385	0.000000	0.075379	0.218351	0.000000	-0.088264	0.222657	0.000000	-0.010268	2.146920	-1.482788
0.500000	-4.526601	330.512657	-7.277257	4.857011	362.570853	6.704374	0.330411	693.083522	-0.572880	0.227308	0.000000	0.075330	0.218243	0.000000	-0.088272	0.222567	0.000000	-0.010253	2.147679	-1.480188
0.510000	-4.476330	330.526905	-7.222095	4.867667	362.251228	6.644004	0.391339	692.778144	-0.578088	0.227175	0.000000	0.075262	0.218142	0.000000	-0.088287	0.222452	0.000000	-0.010256	2.148840	-1.474202
