Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
0.000000	6.369306	412.450504	-34.549188	-3.914840	361.552790	33.936586	2.454466	774.003294	-0.612602	0.226181	0.000000	0.114660	0.234871	0.000000	-0.108690	0.230241	0.000000	0.010330	1.224218	-1.820824
0.010000	6.127004	412.704290	-34.475327	-4.077664	361.984292	34.234051	2.049338	774.688574	-0.241276	0.226494	0.000000	0.114655	0.235068	0.000000	-0.108798	0.230501	0.000000	0.010245	1.230011	-1.810688
0.020000	5.903045	412.880385	-34.417159	-4.232104	362.284987	34.496410	1.670939	775.165357	0.079253	0.226809	0.000000	0.114643	0.235233	0.000000	-0.108889	0.230747	0.000000	0.010173	1.234283	-1.802518
0.030000	5.713381	412.922948	-34.383211	-4.366324	362.367991	34.697767	1.347053	775.290921	0.314556	0.227128	0.000000	0.114623	0.235351	0.000000	-0.108953	0.230971	0.000000	0.010125	1.235963	-1.797737
0.040000	5.569076	412.811253	-34.371541	-4.464533	362.217802	34.827855	1.104540	775.029039	0.456314	0.227447	0.000000	0.114597	0.235427	0.000000	-0.108987	0.231176	0.000000	0.010103	1.234641	-1.796896
0.050000	5.474688	412.562261	-34.371879	-4.510392	361.890284	34.892410	0.964293	774.452533	0.520530	0.227761	0.000000	0.114573	0.235488	0.000000	-0.108997	0.231371	0.000000	0.010101	1.230396	-1.799649
0.060000	5.427856	412.222156	-34.371395	-4.494361	361.487023	34.908525	0.933493	773.709172	0.537126	0.228060	0.000000	0.114559	0.235570	0.000000	-0.108997	0.231567	0.000000	0.010110	1.223407	-1.804918
0.070000	5.420585	411.851951	-34.360709	-4.421554	361.115045	34.897685	0.999028	772.966994	0.536971	0.228333	0.000000	0.114562	0.235701	0.000000	-0.109003	0.231774	0.000000	0.010116	1.213646	-1.811139
0.080000	5.442106	411.513913	-34.337270	-4.314618	360.847796	34.879442	1.127487	772.361708	0.542166	0.228575	0.000000	0.114582	0.235893	0.000000	-0.109024	0.231993	0.000000	0.010112	1.200935	-1.816618
0.090000	5.482259	411.262750	-34.305170	-4.207703	360.702743	34.867375	1.274556	771.965490	0.562201	0.228792	0.000000	0.114613	0.236135	0.000000	-0.109064	0.232223	0.000000	0.010099	1.185367	-1.820016
0.100000	5.533761	411.140517	-34.272278	-4.133011	360.644376	34.867290	1.400750	771.784887	0.595011	0.228998	0.000000	0.114650	0.236400	0.000000	-0.109115	0.232457	0.000000	0.010088	1.167751	-1.820834
0.110000	5.592339	411.171786	-34.246651	-4.106884	360.610060	34.877011	1.485456	771.781837	0.630362	0.229216	0.000000	0.114687	0.236652	0.000000	-0.109162	0.232691	0.000000	0.010095	1.149688	-1.819626
0.120000	5.655057	411.358286	-34.233994	-4.123578	360.545483	34.887768	1.531479	771.903759	0.653781	0.229460	0.000000	0.114720	0.236868	0.000000	-0.109190	0.232921	0.000000	0.010135	1.133104	-1.817703
0.130000	5.718229	411.677145	-34.237013	-4.160460	360.432560	34.887871	1.557769	772.109694	0.650867	0.229737	0.000000	0.114753	0.237039	0.000000	-0.109189	0.233146	0.000000	0.010213	1.119438	-1.816426
0.140000	5.776064	412.087979	-34.256351	-4.191440	360.297652	34.868586	1.584622	772.385619	0.612244	0.230040	0.000000	0.114784	0.237176	0.000000	-0.109163	0.233369	0.000000	0.010318	1.108935	-1.816484
0.150000	5.820066	412.548723	-34.291949	-4.200883	360.197831	34.830096	1.619180	772.746543	0.538156	0.230359	0.000000	0.114816	0.237306	0.000000	-0.109124	0.233596	0.000000	0.010431	1.100408	-1.817607
0.160000	5.838684	413.032156	-34.343629	-4.190667	360.191979	34.783954	1.648013	773.224123	0.440331	0.230686	0.000000	0.114844	0.237459	0.000000	-0.109092	0.233840	0.000000	0.010527	1.091602	-1.818890
0.170000	5.817434	413.531935	-34.410398	-4.177645	360.308850	34.749491	1.639784	773.840771	0.339097	0.231028	0.000000	0.114866	0.237662	0.000000	-0.109081	0.234116	0.000000	0.010593	1.079975	-1.819507
0.180000	5.740934	414.052633	-34.489156	-4.184109	360.525190	34.745051	1.556820	774.577807	0.255896	0.231401	0.000000	0.114880	0.237933	0.000000	-0.109098	0.234441	0.000000	0.010629	1.063629	-1.819318
0.190000	5.598010	414.589265	-34.574190	-4.226828	360.763615	34.778335	1.371178	775.352861	0.204145	0.231830	0.000000	0.114888	0.238275	0.000000	-0.109138	0.234828	0.000000	0.010651	1.042075	-1.818949
0.200000	5.388668	415.109860	-34.658369	-4.309873	360.912393	34.841145	1.078792	776.022232	0.182776	0.232329	0.000000	0.114895	0.238679	0.000000	-0.109190	0.235282	0.000000	0.010678	1.016614	-1.819280
0.210000	5.128989	415.553398	-34.735533	-4.423802	360.860035	34.911668	0.705184	776.413409	0.176135	0.232900	0.000000	0.114907	0.239129	0.000000	-0.109243	0.235796	0.000000	0.010728	0.990155	-1.820726
